Month-Year,Utility,Utility sub-region,Customer class,Supply type,customers,load,Date
9/1/15,Central Maine Power,N/A,Large,CEP customers,360,8822.9309,9/1/15
9/1/15,Central Maine Power,N/A,Large,Standard offer customers,48,365.2532333,9/1/15
9/1/15,Emera Maine,Maine Public District,Large,CEP customers,11,374.3,9/1/15
9/1/15,Emera Maine,Maine Public District,Large,Standard offer customers,3,13.8,9/1/15
9/1/15,Emera Maine,Bangor Hydro District,Large,CEP customers,33,763.7142857,9/1/15
9/1/15,Emera Maine,Bangor Hydro District,Large,Standard offer customers,13,24.14285714,9/1/15
9/1/15,Emera Maine,Bangor Hydro District,Small,CEP customers,10925,262.5714286,9/1/15
9/1/15,Emera Maine,Bangor Hydro District,Small,Standard offer customers,113178,2100.857143,9/1/15
9/1/15,Central Maine Power,N/A,Small,CEP customers,132298,2960.344967,9/1/15
9/1/15,Central Maine Power,N/A,Small,Standard offer customers,476456,9211.833433,9/1/15
9/1/15,Emera Maine,Maine Public District,Medium,CEP customers,26,39.1,9/1/15
9/1/15,Emera Maine,Maine Public District,Medium,Standard offer customers,156,181.1333333,9/1/15
9/1/15,Emera Maine,Maine Public District,Small,CEP customers,78,7.9,9/1/15
9/1/15,Emera Maine,Maine Public District,Small,Standard offer customers,35841,727.6333333,9/1/15
9/1/15,Central Maine Power,N/A,Medium,CEP customers,5670,3945.872933,9/1/15
9/1/15,Central Maine Power,N/A,Medium,Standard offer customers,5903,2242.8205,9/1/15
8/1/15,Emera Maine,Bangor Hydro District,Small,CEP customers,11059,264.1428571,8/1/15
8/1/15,Emera Maine,Bangor Hydro District,Small,Standard offer customers,113007,2105.142857,8/1/15
8/1/15,Emera Maine,Maine Public District,Medium,CEP customers,22,36.25806452,8/1/15
8/1/15,Emera Maine,Maine Public District,Medium,Standard offer customers,160,177.9032258,8/1/15
8/1/15,Central Maine Power,N/A,Small,CEP customers,132862,2941.788484,8/1/15
8/1/15,Central Maine Power,N/A,Small,Standard offer customers,475156,9087.881677,8/1/15
8/1/15,Central Maine Power,N/A,Large,CEP customers,360,8318.07,8/1/15
8/1/15,Central Maine Power,N/A,Large,Standard offer customers,46,424.2844194,8/1/15
8/1/15,Emera Maine,Maine Public District,Small,CEP customers,38,5.677419355,8/1/15
8/1/15,Emera Maine,Maine Public District,Small,Standard offer customers,35864,715.1290323,8/1/15
8/1/15,Central Maine Power,N/A,Medium,CEP customers,5691,3877.407355,8/1/15
8/1/15,Central Maine Power,N/A,Medium,Standard offer customers,5903,2250.756419,8/1/15
8/1/15,Emera Maine,Maine Public District,Large,CEP customers,10,412.3548387,8/1/15
8/1/15,Emera Maine,Maine Public District,Large,Standard offer customers,5,28.35483871,8/1/15
8/1/15,Emera Maine,Bangor Hydro District,Large,CEP customers,33,991.2857143,8/1/15
8/1/15,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,56,8/1/15
8/1/15,Emera Maine,Bangor Hydro District,Medium,CEP customers,836,907.2857143,8/1/15
8/1/15,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1047,553.2857143,8/1/15
7/1/15,Emera Maine,Bangor Hydro District,Small,CEP customers,11046,251.7142857,7/1/15
7/1/15,Emera Maine,Bangor Hydro District,Small,Standard offer customers,113085,1997.142857,7/1/15
7/1/15,Emera Maine,Bangor Hydro District,Large,CEP customers,33,813,7/1/15
7/1/15,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,28.71428571,7/1/15
7/1/15,Emera Maine,Maine Public District,Medium,CEP customers,21,32.87096774,7/1/15
7/1/15,Emera Maine,Maine Public District,Medium,Standard offer customers,161,175.2258065,7/1/15
7/1/15,Central Maine Power,N/A,Small,CEP customers,134558,2802.835548,7/1/15
7/1/15,Central Maine Power,N/A,Small,Standard offer customers,473610,8462.273871,7/1/15
7/1/15,Central Maine Power,N/A,Large,CEP customers,354,8263.995387,7/1/15
7/1/15,Central Maine Power,N/A,Large,Standard offer customers,49,401.0234194,7/1/15
7/1/15,Central Maine Power,N/A,Medium,CEP customers,5692,3754.547581,7/1/15
7/1/15,Central Maine Power,N/A,Medium,Standard offer customers,5931,2129.649129,7/1/15
7/1/15,Emera Maine,Bangor Hydro District,Medium,CEP customers,836,906.5714286,7/1/15
7/1/15,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1046,539,7/1/15
7/1/15,Emera Maine,Maine Public District,Small,CEP customers,38,5.419354839,7/1/15
7/1/15,Emera Maine,Maine Public District,Small,Standard offer customers,35846,657.8387097,7/1/15
7/1/15,Emera Maine,Maine Public District,Large,CEP customers,10,363.2580645,7/1/15
7/1/15,Emera Maine,Maine Public District,Large,Standard offer customers,4,22.93548387,7/1/15
6/1/15,Emera Maine,Maine Public District,Medium,CEP customers,21,36.46666667,6/1/15
6/1/15,Emera Maine,Maine Public District,Medium,Standard offer customers,161,185.7,6/1/15
6/1/15,Emera Maine,Maine Public District,Small,CEP customers,38,6.133333333,6/1/15
6/1/15,Emera Maine,Maine Public District,Small,Standard offer customers,35846,669.8,6/1/15
6/1/15,Emera Maine,Maine Public District,Large,CEP customers,10,411.4,6/1/15
6/1/15,Emera Maine,Maine Public District,Large,Standard offer customers,4,30.26666667,6/1/15
6/1/15,Central Maine Power,N/A,Large,CEP customers,395,8717.440467,6/1/15
6/1/15,Central Maine Power,N/A,Large,Standard offer customers,53,455.0788667,6/1/15
6/1/15,Central Maine Power,N/A,Medium,CEP customers,6017,3618.5416,6/1/15
6/1/15,Central Maine Power,N/A,Medium,Standard offer customers,6196,1902.9305,6/1/15
6/1/15,Emera Maine,Bangor Hydro District,Medium,CEP customers,837,843.1428571,6/1/15
6/1/15,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1045,475.2857143,6/1/15
6/1/15,Emera Maine,Bangor Hydro District,Large,CEP customers,33,758.7142857,6/1/15
6/1/15,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,130.8571429,6/1/15
6/1/15,Emera Maine,Bangor Hydro District,Small,CEP customers,11097,224,6/1/15
6/1/15,Emera Maine,Bangor Hydro District,Small,Standard offer customers,112830,1784.428571,6/1/15
6/1/15,Central Maine Power,N/A,Small,CEP customers,137362,2589.1773,6/1/15
6/1/15,Central Maine Power,N/A,Small,Standard offer customers,474097,7646.293,6/1/15
5/1/15,Emera Maine,Maine Public District,Small,CEP customers,38,4.580645161,5/1/15
5/1/15,Emera Maine,Maine Public District,Small,Standard offer customers,35834,649.6774194,5/1/15
5/1/15,Emera Maine,Maine Public District,Large,CEP customers,10,331.1935484,5/1/15
5/1/15,Emera Maine,Maine Public District,Large,Standard offer customers,4,29.58064516,5/1/15
5/1/15,Emera Maine,Bangor Hydro District,Small,CEP customers,11097,222,5/1/15
5/1/15,Emera Maine,Bangor Hydro District,Small,Standard offer customers,112422,1838,5/1/15
5/1/15,Emera Maine,Bangor Hydro District,Large,CEP customers,33,787.1428571,5/1/15
5/1/15,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,69.28571429,5/1/15
5/1/15,Central Maine Power,N/A,Small,CEP customers,130674,2324.536903,5/1/15
5/1/15,Central Maine Power,N/A,Small,Standard offer customers,473911,6978.856645,5/1/15
5/1/15,Emera Maine,Maine Public District,Medium,CEP customers,21,31.61290323,5/1/15
5/1/15,Emera Maine,Maine Public District,Medium,Standard offer customers,162,167.516129,5/1/15
5/1/15,Central Maine Power,N/A,Large,CEP customers,331,6993.946516,5/1/15
5/1/15,Central Maine Power,N/A,Large,Standard offer customers,43,297.7338065,5/1/15
5/1/15,Central Maine Power,N/A,Medium,CEP customers,5382,3053.547065,5/1/15
5/1/15,Central Maine Power,N/A,Medium,Standard offer customers,5638,1602.755161,5/1/15
5/1/15,Emera Maine,Bangor Hydro District,Medium,CEP customers,834,792.2857143,5/1/15
5/1/15,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1049,449,5/1/15
4/1/15,Emera Maine,Maine Public District,Medium,CEP customers,22,35.66666667,4/1/15
4/1/15,Emera Maine,Maine Public District,Medium,Standard offer customers,163,188.1,4/1/15
4/1/15,Emera Maine,Bangor Hydro District,Large,CEP customers,34,764.1428571,4/1/15
4/1/15,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,31,4/1/15
4/1/15,Central Maine Power,N/A,Medium,CEP customers,5703,3590.540233,4/1/15
4/1/15,Central Maine Power,N/A,Medium,Standard offer customers,5998,1860.0097,4/1/15
4/1/15,Emera Maine,Bangor Hydro District,Medium,CEP customers,815,736.7142857,4/1/15
4/1/15,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1039,424.7142857,4/1/15
4/1/15,Emera Maine,Maine Public District,Small,CEP customers,38,5.4,4/1/15
4/1/15,Emera Maine,Maine Public District,Small,Standard offer customers,35746,861.0333333,4/1/15
4/1/15,Central Maine Power,N/A,Small,CEP customers,139601,2977.676833,4/1/15
4/1/15,Central Maine Power,N/A,Small,Standard offer customers,468537,9045.0688,4/1/15
4/1/15,Emera Maine,Maine Public District,Large,CEP customers,10,373.6333333,4/1/15
4/1/15,Emera Maine,Maine Public District,Large,Standard offer customers,4,30.26666667,4/1/15
4/1/15,Emera Maine,Bangor Hydro District,Small,CEP customers,11196,215.8571429,4/1/15
4/1/15,Emera Maine,Bangor Hydro District,Small,Standard offer customers,111357,1850.285714,4/1/15
4/1/15,Central Maine Power,N/A,Large,CEP customers,357,8289.853633,4/1/15
4/1/15,Central Maine Power,N/A,Large,Standard offer customers,45,280.4942333,4/1/15
3/1/15,Central Maine Power,N/A,Small,CEP customers,148988,3428.476484,3/1/15
3/1/15,Central Maine Power,N/A,Small,Standard offer customers,458456,9003.613968,3/1/15
3/1/15,Emera Maine,Maine Public District,Large,CEP customers,9,394.4193548,3/1/15
3/1/15,Emera Maine,Maine Public District,Large,Standard offer customers,4,10.77419355,3/1/15
3/1/15,Emera Maine,Bangor Hydro District,Medium,CEP customers,813,749.2857143,3/1/15
3/1/15,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,998,464,3/1/15
3/1/15,Emera Maine,Bangor Hydro District,Large,CEP customers,34,647.2857143,3/1/15
3/1/15,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,63.42857143,3/1/15
3/1/15,Emera Maine,Maine Public District,Medium,CEP customers,18,38.41935484,3/1/15
3/1/15,Emera Maine,Maine Public District,Medium,Standard offer customers,166,204.3870968,3/1/15
3/1/15,Central Maine Power,N/A,Large,CEP customers,348,5415.353226,3/1/15
3/1/15,Central Maine Power,N/A,Large,Standard offer customers,40,204.3773226,3/1/15
3/1/15,Emera Maine,Maine Public District,Small,CEP customers,36,5.451612903,3/1/15
3/1/15,Emera Maine,Maine Public District,Small,Standard offer customers,35764,847.9677419,3/1/15
3/1/15,Emera Maine,Bangor Hydro District,Small,CEP customers,11245,238.7142857,3/1/15
3/1/15,Emera Maine,Bangor Hydro District,Small,Standard offer customers,111045,2085.714286,3/1/15
3/1/15,Central Maine Power,N/A,Medium,CEP customers,5797,3334.258548,3/1/15
3/1/15,Central Maine Power,N/A,Medium,Standard offer customers,6233,1824.61771,3/1/15
2/1/15,Central Maine Power,N/A,Large,CEP customers,358,7367.746036,2/1/15
2/1/15,Central Maine Power,N/A,Large,Standard offer customers,45,285.6136071,2/1/15
2/1/15,Emera Maine,Bangor Hydro District,Medium,CEP customers,800,833.8571429,2/1/15
2/1/15,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1000,550.2857143,2/1/15
2/1/15,Emera Maine,Maine Public District,Large,CEP customers,9,382.5357143,2/1/15
2/1/15,Emera Maine,Maine Public District,Large,Standard offer customers,3,15.92857143,2/1/15
2/1/15,Emera Maine,Bangor Hydro District,Small,CEP customers,11397,272,2/1/15
2/1/15,Emera Maine,Bangor Hydro District,Small,Standard offer customers,110881,2332.714286,2/1/15
2/1/15,Emera Maine,Maine Public District,Medium,CEP customers,18,42.10714286,2/1/15
2/1/15,Emera Maine,Maine Public District,Medium,Standard offer customers,167,232.5714286,2/1/15
2/1/15,Central Maine Power,N/A,Small,CEP customers,149207,3816.590714,2/1/15
2/1/15,Central Maine Power,N/A,Small,Standard offer customers,458398,10724.02825,2/1/15
2/1/15,Emera Maine,Bangor Hydro District,Large,CEP customers,34,647.5714286,2/1/15
2/1/15,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,15,2/1/15
2/1/15,Emera Maine,Maine Public District,Small,CEP customers,36,5.892857143,2/1/15
2/1/15,Emera Maine,Maine Public District,Small,Standard offer customers,35793,1022.178571,2/1/15
2/1/15,Central Maine Power,N/A,Medium,CEP customers,5770,3748.838571,2/1/15
2/1/15,Central Maine Power,N/A,Medium,Standard offer customers,6260,2064.805,2/1/15
1/1/15,Central Maine Power,N/A,Small,CEP customers,152467,3822.47629,1/1/15
1/1/15,Central Maine Power,N/A,Small,Standard offer customers,455064,10046.99365,1/1/15
1/1/15,Emera Maine,Maine Public District,Medium,CEP customers,18,36.25806452,1/1/15
1/1/15,Emera Maine,Maine Public District,Medium,Standard offer customers,163,208.3548387,1/1/15
1/1/15,Emera Maine,Bangor Hydro District,Large,CEP customers,34,769.2857143,1/1/15
1/1/15,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,116.1428571,1/1/15
1/1/15,Emera Maine,Bangor Hydro District,Medium,CEP customers,800,885.2857143,1/1/15
1/1/15,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,975,527.7142857,1/1/15
1/1/15,Central Maine Power,N/A,Large,CEP customers,351,7537.450065,1/1/15
1/1/15,Central Maine Power,N/A,Large,Standard offer customers,48,225.288129,1/1/15
1/1/15,Emera Maine,Maine Public District,Small,CEP customers,45,5.612903226,1/1/15
1/1/15,Emera Maine,Maine Public District,Small,Standard offer customers,37038,944.9677419,1/1/15
1/1/15,Central Maine Power,N/A,Medium,CEP customers,5691,3502.021226,1/1/15
1/1/15,Central Maine Power,N/A,Medium,Standard offer customers,6370,2003.466548,1/1/15
1/1/15,Emera Maine,Bangor Hydro District,Small,CEP customers,11711,292.8571429,1/1/15
1/1/15,Emera Maine,Bangor Hydro District,Small,Standard offer customers,110593,2360,1/1/15
1/1/15,Emera Maine,Maine Public District,Large,CEP customers,9,356.516129,1/1/15
1/1/15,Emera Maine,Maine Public District,Large,Standard offer customers,4,16.16129032,1/1/15
12/1/14,Central Maine Power,N/A,Small,CEP customers,159680,3643.981097,12/1/14
12/1/14,Central Maine Power,N/A,Small,Standard offer customers,447471,8718.457742,12/1/14
12/1/14,Emera Maine,Bangor Hydro District,Small,CEP customers,12167,273.2857143,12/1/14
12/1/14,Emera Maine,Bangor Hydro District,Small,Standard offer customers,110132,2122.428571,12/1/14
12/1/14,Emera Maine,Maine Public District,Medium,CEP customers,16,34.48387097,12/1/14
12/1/14,Emera Maine,Maine Public District,Medium,Standard offer customers,156,190.8387097,12/1/14
12/1/14,Central Maine Power,N/A,Medium,CEP customers,5591,3362.929065,12/1/14
12/1/14,Central Maine Power,N/A,Medium,Standard offer customers,6708,1975.843065,12/1/14
12/1/14,Central Maine Power,N/A,Large,CEP customers,346,7721.507,12/1/14
12/1/14,Central Maine Power,N/A,Large,Standard offer customers,53,324.7190323,12/1/14
12/1/14,Emera Maine,Bangor Hydro District,Large,CEP customers,34,578,12/1/14
12/1/14,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,4.428571429,12/1/14
12/1/14,Emera Maine,Bangor Hydro District,Medium,CEP customers,782,736.8571429,12/1/14
12/1/14,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1005,462.2857143,12/1/14
12/1/14,Emera Maine,Maine Public District,Large,CEP customers,9,335.7741935,12/1/14
12/1/14,Emera Maine,Maine Public District,Large,Standard offer customers,3,16.64516129,12/1/14
12/1/14,Emera Maine,Maine Public District,Small,CEP customers,47,6.64516129,12/1/14
12/1/14,Emera Maine,Maine Public District,Small,Standard offer customers,37082,864.8387097,12/1/14
11/1/14,Emera Maine,Maine Public District,Large,CEP customers,9,355.0333333,11/1/14
11/1/14,Emera Maine,Maine Public District,Large,Standard offer customers,3,17.4,11/1/14
11/1/14,Emera Maine,Maine Public District,Medium,CEP customers,41,68.1,11/1/14
11/1/14,Emera Maine,Maine Public District,Medium,Standard offer customers,132,169.9,11/1/14
11/1/14,Emera Maine,Bangor Hydro District,Small,CEP customers,13744,291.5714286,11/1/14
11/1/14,Emera Maine,Bangor Hydro District,Small,Standard offer customers,108638,1896.142857,11/1/14
11/1/14,Central Maine Power,N/A,Small,CEP customers,163100,3211.320533,11/1/14
11/1/14,Central Maine Power,N/A,Small,Standard offer customers,443415,7297.969633,11/1/14
11/1/14,Emera Maine,Bangor Hydro District,Large,CEP customers,34,702.4285714,11/1/14
11/1/14,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,36.57142857,11/1/14
11/1/14,Emera Maine,Bangor Hydro District,Medium,CEP customers,776,788.5714286,11/1/14
11/1/14,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1042,531.4285714,11/1/14
11/1/14,Emera Maine,Maine Public District,Small,CEP customers,53,7.3,11/1/14
11/1/14,Emera Maine,Maine Public District,Small,Standard offer customers,37082,754.4333333,11/1/14
11/1/14,Central Maine Power,N/A,Medium,CEP customers,5544,3162.646467,11/1/14
11/1/14,Central Maine Power,N/A,Medium,Standard offer customers,6866,1951.795467,11/1/14
11/1/14,Central Maine Power,N/A,Large,CEP customers,344,8705.765,11/1/14
11/1/14,Central Maine Power,N/A,Large,Standard offer customers,57,375.5807667,11/1/14
10/1/14,Emera Maine,Maine Public District,Large,CEP customers,8,362,10/14/14
10/1/14,Emera Maine,Maine Public District,Large,Standard offer customers,3,23,10/14/14
10/1/14,Central Maine Power,N/A,Large,CEP customers,350,8805,10/14/14
10/1/14,Central Maine Power,N/A,Large,Standard offer customers,51,352,10/14/14
10/1/14,Emera Maine,Bangor Hydro District,Small,CEP customers,14276,293,10/14/14
10/1/14,Emera Maine,Bangor Hydro District,Small,Standard offer customers,108630,1826,10/14/14
10/1/14,Central Maine Power,N/A,Small,CEP customers,166194,3041,10/14/14
10/1/14,Central Maine Power,N/A,Small,Standard offer customers,440065,6656,10/14/14
