,Index,Name,Type,Link,Full URL,real_urls
78,2,MAINE-LY CLASSICS,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19921314%2BD&sa=D&ust=1569253417121000&usg=AFQjCNGzwDG7hkr7kxfKwohYgEnNEcvR7A,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19921314+D
79,3,"MAINE-LY CLOCKS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19962816%2BD&sa=D&ust=1569253417121000&usg=AFQjCNHGYpyWnZW7B2ldTsuDH_JQ28O3Rw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19962816+D
80,4,"MAINE-LY CONCRETE PUMPING, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20021594%2BD&sa=D&ust=1569253417121000&usg=AFQjCNHfCH91AuA9bwSpNmi3vbRYzpjxSw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20021594+D
81,5,"MAINE-LY CONCRETE, CORP.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19992462%2BD&sa=D&ust=1569253417122000&usg=AFQjCNG2eh3SIvdSHDcVPohmxnJ131P2VA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19992462+D
82,6,"MAINE-LY COUNTRY WESTERN WEAR, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19741136%2BD&sa=D&ust=1569253417122000&usg=AFQjCNHMpCs5WkevgSXgxsLZStIdwOKlAQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19741136+D
83,7,"MAINELY CABLE, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19890390ND&sa=D&ust=1569253417123000&usg=AFQjCNE-JOiC-biujGjbVJoo4X7wCS3VaQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19890390ND
84,8,"MAINELY CALIFORNIA, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19970330DC&sa=D&ust=1569253417123000&usg=AFQjCNH515lP8TzFs0EHzBTrNT2ADgc8TQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19970330DC
85,9,MAINELY CANDY LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20141253DC&sa=D&ust=1569253417124000&usg=AFQjCNHeX2KOLGZck_DJ97BDSUV429aVmQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20141253DC
86,10,MAINELY CANNABIS LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20152996DC&sa=D&ust=1569253417124000&usg=AFQjCNHXIVbVZR9lzJPcqFjUn08cNFHuZA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20152996DC
87,11,MAINELY CANVAS,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19961972%2BD&sa=D&ust=1569253417125000&usg=AFQjCNHWIUd04Qt18dvBhIblj0ujFcd_fQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19961972+D
88,12,MAINELY CAREGIVING,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20141253DC&sa=D&ust=1569253417125000&usg=AFQjCNFhJIqFJ5brOcCHQJyuvc5PY3H2Xg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20141253DC
89,13,"MAINELY CARPENTRY, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19862581%2BD&sa=D&ust=1569253417125000&usg=AFQjCNHMz6IloHThNVPKzqJ8Zjrm8B-xBg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19862581+D
90,14,MAINELY CATS LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20196825DC&sa=D&ust=1569253417126000&usg=AFQjCNG396GJwH4wAKXJmsjA8d5943Hu-g,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20196825DC
91,15,MAINELY CBD L.L.C.,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20197501DC&sa=D&ust=1569253417126000&usg=AFQjCNHJD9WqwP75Mp4pwz054nPPNn57Fg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20197501DC
92,16,"MAINELY CENTRAL VACS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19962503%2BD&sa=D&ust=1569253417127000&usg=AFQjCNH4UJcFMsEFCYG6eHs5mNfRxF-N2g,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19962503+D
93,17,MAINELY CHARACTER,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20010045ND&sa=D&ust=1569253417128000&usg=AFQjCNGAYnUoc8ogpLGVE63YPgG-uL3lnA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20010045ND
94,18,"MAINELY CHILDCARE, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20171304DC&sa=D&ust=1569253417128000&usg=AFQjCNGI5V_7FcBHGhdqFPn2712i49ngbA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20171304DC
95,19,MAINELY CHIPS LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20163527DC&sa=D&ust=1569253417129000&usg=AFQjCNE_Ic-Vg1EdVOnq97z7gHvK0mbumw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20163527DC
96,20,"MAINELY CHIROPRACTIC, LLC P.A.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20123395DC&sa=D&ust=1569253417129000&usg=AFQjCNHQLgts-k7qb8KVgSLmFclsO8Nweg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20123395DC
97,21,MAINELY CHOCOLATES LLP,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20010004DP&sa=D&ust=1569253417130000&usg=AFQjCNGW8P__QH-c49qN6bnUXmO9P4dVEw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20010004DP
98,22,MAINELY CHRISTMAS,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20010393%2BD&sa=D&ust=1569253417130000&usg=AFQjCNG9KQGEVp0hfEye3zLgHHRu2c6tVg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20010393+D
99,23,"MAINELY CLEANING COMPANY, INC.",ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19940112%2BD&sa=D&ust=1569253417130000&usg=AFQjCNEMnjBD_jFES1uY7TUpIXBkVjJiYg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19940112+D
100,24,MAINELY COATINGS LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20161520DC&sa=D&ust=1569253417131000&usg=AFQjCNFUDBV_jlhBBSWqtwd029maBHKpsQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20161520DC
101,25,"MAINELY COFFEE, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20183586DC&sa=D&ust=1569253417131000&usg=AFQjCNFUi81SY91RNQ3ghtNMTqDGzaFzmA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20183586DC
102,26,MAINELY COMFORT LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20164468DC&sa=D&ust=1569253417132000&usg=AFQjCNHc2ZB9PiVOpn55DsFJi4JEuuwhfg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20164468DC
103,27,MAINELY COMPANY LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20174274DC&sa=D&ust=1569253417132000&usg=AFQjCNFavg0iBnM2fj_uOpVI4nr6XJCVmA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20174274DC
104,28,"MAINELY COMPUTERS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19921523%2BD&sa=D&ust=1569253417133000&usg=AFQjCNGy0zn4z__p99CqhQPrRuvdRC1STA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19921523+D
105,29,"MAINELY COMPUTERS, L.L.C.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20121412DC&sa=D&ust=1569253417134000&usg=AFQjCNEw63LaQJ6k6IYDs5ag5uG_oOCXHQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20121412DC
106,30,MAINELY COMPUTERS,FORMER,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19921523%2BD&sa=D&ust=1569253417135000&usg=AFQjCNHlr--t4B8FhzOQZpGsaNvTZznWbA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19921523+D
107,31,"MAINELY CONSTRUCTION RENTALS, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20133132DC&sa=D&ust=1569253417135000&usg=AFQjCNFWn3Al_S-1F352yigwXlmH-sd9Vw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20133132DC
108,32,"MAINELY CONSTRUCTION, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20042608DC&sa=D&ust=1569253417136000&usg=AFQjCNEcFGstn5dGYv8SnpbROjammYgjmQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20042608DC
109,33,"MAINELY CONTRACTING, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20154543DC&sa=D&ust=1569253417136000&usg=AFQjCNFbsH6hBWmc_xJA95AZUZxo0L1poQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20154543DC
110,34,MAINELY CONTROLS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20060320%2BD&sa=D&ust=1569253417137000&usg=AFQjCNGVXI9jZ9aHkHzhP4MCS1BPXk_56g,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20060320+D
111,35,"MAINELY COOKOUTS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20110095%2BD&sa=D&ust=1569253417137000&usg=AFQjCNHUR-VAAbwtJyS12VZEH-rLhzSoJg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20110095+D
112,36,MAINELY COOPER LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20121543DC&sa=D&ust=1569253417138000&usg=AFQjCNGt5GsXzNC20gTGEeR7J-YdBKuU6g,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20121543DC
113,37,"MAINELY COPIERS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19902546%2BD&sa=D&ust=1569253417138000&usg=AFQjCNG3yNfPxo3oV8EM6Hm5S5ox6zXAQQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19902546+D
114,38,"MAINELY CORK HANDBAGS, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20194872DC&sa=D&ust=1569253417139000&usg=AFQjCNE4aOcTG8rqiPTIO6oWke7rvJg9gg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20194872DC
115,39,MAINELY COTTAGE LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20186824DC&sa=D&ust=1569253417139000&usg=AFQjCNGra98QTul8kKsAwa0GrV3DiqNgSg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20186824DC
116,40,"MAINELY CRAFTS, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20032391DC&sa=D&ust=1569253417140000&usg=AFQjCNHapwnDBR7bMuvY8itB3laWUgoKUw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20032391DC
117,41,MAINELY CREAM LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20185817DC&sa=D&ust=1569253417140000&usg=AFQjCNGOMEaDpUWajozRkO6xeDgY_PjCEg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20185817DC
118,42,"MAINELY CREATIONS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20040080%2BD&sa=D&ust=1569253417141000&usg=AFQjCNFL_HKY_t51Fux1-XAitRsFvf-XkA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20040080+D
119,43,MAINELY CREATIONS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19960575%2BD&sa=D&ust=1569253417141000&usg=AFQjCNGW17VUQ08FDZsQ_1hFenEKbGRJmg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19960575+D
120,44,MAINELY CUBS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20080443%2BD&sa=D&ust=1569253417142000&usg=AFQjCNEE_68HOzXlQJ3AfoF1hiQRAppfiQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20080443+D
121,45,MAINELY CUSTARD 2,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20170978%2BD&sa=D&ust=1569253417142000&usg=AFQjCNE0MXXuujYjK_8FXuYZJmiA07_9uA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20170978+D
122,46,"MAINELY CUSTARD, LLC",FORMER,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20042023DC&sa=D&ust=1569253417143000&usg=AFQjCNFFUFa9QPw1D67qDOhCEkPmPURFjg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20042023DC
123,47,MAINELY CUSTARD,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20160036%2BD&sa=D&ust=1569253417143000&usg=AFQjCNFdac3xHcJeFz7iqypDHZQyh-yI1Q,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20160036+D
124,48,"MAINELY CUSTOM BUILDERS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19952554%2BD&sa=D&ust=1569253417144000&usg=AFQjCNFCFgQgiTtYO0z53xx3li_pdnKQaw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19952554+D
125,49,"MAINELY CUSTOM BY DESIGN, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20011136%2BD&sa=D&ust=1569253417144000&usg=AFQjCNEiJ7xntyQvi-NftHpB4mr9PKpEJQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20011136+D
126,50,"MAINELY CUSTOM CARVING, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20010603DC&sa=D&ust=1569253417145000&usg=AFQjCNGLJAWqz_PFf4vwbzEOXIAeKiee6w,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20010603DC
127,51,"MAINELY CUSTOM, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20053119DC&sa=D&ust=1569253417145000&usg=AFQjCNF2staNhqYViW8n5BomqaH3R3aGtg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20053119DC
128,52,MAINELYCERTS,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20140539DC&sa=D&ust=1569253417146000&usg=AFQjCNFNabJcGEew8l9fFGLsOqNuAVZGOw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20140539DC
129,1,MAINE-LY DELIVERED MEALS,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D20170002%2BM&sa=D&ust=1569253417146000&usg=AFQjCNHo1sYkpLJHfwmayfJvzVlqW39Ogw,https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm=20170002+M
130,2,MAINE-LY DISKS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19930144%2BD&sa=D&ust=1569253417147000&usg=AFQjCNGxsl6dM2FGceBS-FNEnLwsy6L9jQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19930144+D
131,3,MAINE-LY DRAGONFLIES & BUTTERFLIES,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D20080211%2BM&sa=D&ust=1569253417147000&usg=AFQjCNHSnDGW2GaURlGSL1LArxFkgqmoVA,https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm=20080211+M
132,4,MAINE-LY DRIZZLE LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20141435DC&sa=D&ust=1569253417148000&usg=AFQjCNFuom4Pxt57nQ2DzOjyiOSxdnBrsA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20141435DC
133,5,MAINELY DEALS,RESERVED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20190054RD&sa=D&ust=1569253417148000&usg=AFQjCNGjtKDZvDLK3nRdskhilvW-urs95A,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20190054RD
134,6,MAINELY DENIM,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20194482DC&sa=D&ust=1569253417149000&usg=AFQjCNEvHH44EkT2oWODOYjpa8Gdy5r3gw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20194482DC
135,7,MAINELY DESIGNS,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19890237%2BM&sa=D&ust=1569253417149000&usg=AFQjCNHpeVD0e39YR16JBtmLtNp7TyhBTA,https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm=19890237+M
136,8,"MAINELY DESSERTS, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20050921DC&sa=D&ust=1569253417150000&usg=AFQjCNEKYLc2ap-h7DiO35NFu7DqbDYBeA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20050921DC
137,9,MAINELY DETAILING,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D20080235%2BM&sa=D&ust=1569253417150000&usg=AFQjCNErmb5k89ppJlRO1BoDd2_BAvUz7A,https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm=20080235+M
138,10,MAINELY DETAILS LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20153172DC&sa=D&ust=1569253417151000&usg=AFQjCNGsP4by0Fw0nx4Y2Q-idtlmAe1O0A,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20153172DC
139,11,"MAINELY DEVELOPMENT, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20063200DC&sa=D&ust=1569253417151000&usg=AFQjCNFvoB7t12t-x6pTgk1nJoQOypcrPg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20063200DC
140,12,MAINELY DIGGING LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20190551DC&sa=D&ust=1569253417152000&usg=AFQjCNHTbRWjIaHJ9zFk5hbe8ZkjrDbsIQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20190551DC
141,13,MAINELY DIGITAL PHOTOGRAPHY LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20123462DC&sa=D&ust=1569253417152000&usg=AFQjCNFX60MguQzwZZQ6HdzTB9UXsESPeA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20123462DC
142,14,"MAINELY DIGITIZING, INC.",ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20020655%2BD&sa=D&ust=1569253417153000&usg=AFQjCNH54aNYzPo9-fV5cZKaxiE4HqgcYg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20020655+D
143,15,"MAINELY DOG RESCUE, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20120489ND&sa=D&ust=1569253417153000&usg=AFQjCNHIHkO4yMyWPoMGwWCqW5nGHEwNvQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20120489ND
144,16,MAINELY DRAFTING LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20082183DC&sa=D&ust=1569253417154000&usg=AFQjCNFBh7KDs8My2ErcKpT3uHSke1O1NA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20082183DC
145,17,MAINELY DREDGE LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20073187DC&sa=D&ust=1569253417155000&usg=AFQjCNGO6tMrybE-efB4SZ4gQ8eZhWgqHA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20073187DC
146,18,"MAINELY DRIVERS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19990125%2BD&sa=D&ust=1569253417155000&usg=AFQjCNG8dXjkB1IsprfMN9HOCdbpfvj33Q,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19990125+D
147,19,MAINELY DRIVING ACADEMY LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20113304DC&sa=D&ust=1569253417156000&usg=AFQjCNEq4k1Op6BVV-WK2OGqBUHo74pKPA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20113304DC
148,20,MAINELY DRONING & PHOTOGRAPHY LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20172993DC&sa=D&ust=1569253417156000&usg=AFQjCNHz_Q73XPmQvucBcMZKxhUmYBUdFw,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20172993DC
149,21,"MAINELY-DOGS.COM, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20001906%2BD&sa=D&ust=1569253417157000&usg=AFQjCNGLH5B_mdEUAjTdCVAOxy2BRr2CsQ,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20001906+D
150,1,"MAINE-LY EDUCATION, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19862701%2BD&sa=D&ust=1569253417157000&usg=AFQjCNGoeTsfEa7ZXNCb-Upi4k_K67nf8w,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=19862701+D
151,2,MAINE-LY ELDER CARE,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20081104%2BD&sa=D&ust=1569253417158000&usg=AFQjCNGhSwzkBIEz4RkjEwS7WS0dgtwN-Q,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20081104+D
152,3,MAINE-LY ELDER CARE,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19990409%2BM&sa=D&ust=1569253417158000&usg=AFQjCNGzFUYu6-0El64DWlLtiJyfGuSKbA,https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm=19990409+M
153,4,MAINE-LY ENGLISH INC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20190653%2BD&sa=D&ust=1569253417159000&usg=AFQjCNGCbrqHKJqJI53-nQLMv1dXhhmH1Q,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20190653+D
154,5,MAINE-LY EYES,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20032012%2BD&sa=D&ust=1569253417159000&usg=AFQjCNF_jkxTctbpibUvKDH4locPv5OEpg,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20032012+D
155,6,"MAINELY E-BIKES, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20150715DC&sa=D&ust=1569253417160000&usg=AFQjCNGF4lTUAPNNiqVKEj0fy88YxLOPCA,https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm=20150715DC
