Month-Year,Utility,Utility sub-region,Customer class,Supply type,customers,load,Date
7/1/2019,Emera Maine,Bangor Hydro District,Small,Standard offer customers,116664,2258.276503761,7/1/2019
3/1/2009,Central Maine Power,N/A,Large,CEP customers,295,5146,3/1/2009
3/1/2009,Central Maine Power,N/A,Large,Standard offer customers,77,332,3/1/2009
11/1/2012,Emera Maine,Maine Public District,Large,CEP customers,11,299.766666667,11/1/2012
11/1/2012,Emera Maine,Maine Public District,Large,Standard offer customers,4,15.2,11/1/2012
7/1/2007,Central Maine Power,N/A,Small,CEP customers,2928,112,7/1/2007
7/1/2007,Central Maine Power,N/A,Small,Standard offer customers,576146,12130,7/1/2007
6/1/2017,Emera Maine,Maine Public District,Medium,CEP customers,72,113.7794,6/1/2017
6/1/2017,Emera Maine,Maine Public District,Medium,Standard offer customers,116,102.6367,6/1/2017
2/1/2010,Emera Maine,Maine Public District,Large,CEP customers,9,211.535714286,2/1/2010
2/1/2010,Emera Maine,Maine Public District,Large,Standard offer customers,8,146.107142857,2/1/2010
12/1/2007,Central Maine Power,N/A,Small,CEP customers,2952,123,12/1/2007
12/1/2007,Central Maine Power,N/A,Small,Standard offer customers,578845,11852,12/1/2007
6/1/2016,Central Maine Power,N/A,Small,CEP customers,120468,2409.3682,6/1/2016
6/1/2016,Central Maine Power,N/A,Small,Standard offer customers,491732,7888.151133333,6/1/2016
5/1/2016,Central Maine Power,N/A,Large,CEP customers,383,7104.963322581,5/1/2016
5/1/2016,Central Maine Power,N/A,Large,Standard offer customers,45,277.975612903,5/1/2016
10/1/2012,Emera Maine,Maine Public District,Medium,CEP customers,50,109.193548387,10/1/2012
10/1/2012,Emera Maine,Maine Public District,Medium,Standard offer customers,132,135.741935484,10/1/2012
2/1/2011,Emera Maine,Maine Public District,Medium,CEP customers,57,114.714285714,2/1/2011
2/1/2011,Emera Maine,Maine Public District,Medium,Standard offer customers,128,154.178571429,2/1/2011
7/1/2007,Central Maine Power,N/A,Medium,CEP customers,2853,2711,7/1/2007
7/1/2007,Central Maine Power,N/A,Medium,Standard offer customers,8450,3819,7/1/2007
4/1/2021,Emera Maine,Maine Public District,Large,CEP customers,11,423.566433333,4/1/2021
4/1/2021,Emera Maine,Maine Public District,Large,Standard offer customers,5,2.3424,4/1/2021
8/1/2011,Central Maine Power,N/A,Small,CEP customers,14039,417.709,8/1/2011
8/1/2011,Central Maine Power,N/A,Small,Standard offer customers,573946,10331.911,8/1/2011
6/1/2015,Emera Maine,Bangor Hydro District,Small,CEP customers,11097,224,6/1/2015
6/1/2015,Emera Maine,Bangor Hydro District,Small,Standard offer customers,112830,1784.428571429,6/1/2015
2/1/2018,Central Maine Power,N/A,Small,CEP customers,97378,2554.132035714,2/1/2018
2/1/2018,Central Maine Power,N/A,Small,Standard offer customers,488302,12385.450107143,2/1/2018
6/1/2011,Emera Maine,Bangor Hydro District,Large,CEP customers,33,832.142857143,6/1/2011
6/1/2011,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,55,6/1/2011
5/1/2007,Central Maine Power,N/A,Medium,CEP customers,2899,2230,5/1/2007
5/1/2007,Central Maine Power,N/A,Medium,Standard offer customers,8379,2851,5/1/2007
6/1/2013,Emera Maine,Bangor Hydro District,Large,CEP customers,34,868.142857143,6/1/2013
6/1/2013,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,29.142857143,6/1/2013
5/1/2009,Emera Maine,Maine Public District,Large,CEP customers,12,235.096774194,5/1/2009
5/1/2009,Emera Maine,Maine Public District,Large,Standard offer customers,6,90.258064516,5/1/2009
12/1/2021,Emera Maine,Bangor Hydro District,Large,CEP customers,36,280,12/31/2021
12/1/2021,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,25,12/31/2021
3/1/2009,Emera Maine,Bangor Hydro District,Large,CEP customers,31,872,3/1/2009
3/1/2009,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,89,3/1/2009
1/1/2015,Central Maine Power,N/A,Medium,CEP customers,5691,3502.021225806,1/1/2015
1/1/2015,Central Maine Power,N/A,Medium,Standard offer customers,6370,2003.466548387,1/1/2015
1/1/2015,Emera Maine,Bangor Hydro District,Small,CEP customers,11711,292.857142857,1/1/2015
1/1/2015,Emera Maine,Bangor Hydro District,Small,Standard offer customers,110593,2360,1/1/2015
4/1/2012,Emera Maine,Bangor Hydro District,Large,CEP customers,31,711.571428571,4/1/2012
4/1/2012,Emera Maine,Bangor Hydro District,Large,Standard offer customers,9,56.428571429,4/1/2012
11/1/2015,Emera Maine,Maine Public District,Small,CEP customers,233,15.266666667,11/1/2015
11/1/2015,Emera Maine,Maine Public District,Small,Standard offer customers,35595,748.666666667,11/1/2015
4/1/2018,Central Maine Power,N/A,Small,CEP customers,99058,2008.163066667,4/1/2018
4/1/2018,Central Maine Power,N/A,Small,Standard offer customers,513778,9830.454333333,4/1/2018
3/1/2021,Central Maine Power,N/A,Large,CEP customers,339,8419.917290323,3/1/2021
3/1/2021,Central Maine Power,N/A,Large,Standard offer customers,52,233.076000000,3/1/2021
9/1/2011,Emera Maine,Bangor Hydro District,Large,CEP customers,31,688,9/11/2011
9/1/2011,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,49.857142857,9/11/2011
10/1/2010,Emera Maine,Bangor Hydro District,Large,CEP customers,32,955,10/1/2010
10/1/2010,Emera Maine,Bangor Hydro District,Large,Standard offer customers,9,33.714285714,10/1/2010
2/1/2011,Central Maine Power,N/A,Large,CEP customers,322,6159.492002331,2/1/2011
2/1/2011,Central Maine Power,N/A,Large,Standard offer customers,62,275.563619615,2/1/2011
3/1/2007,Emera Maine,Maine Public District,Large,CEP customers,11,427.142857143,3/1/2007
3/1/2007,Emera Maine,Maine Public District,Large,Standard offer customers,7,48.357142857,3/1/2007
10/1/2007,Central Maine Power,N/A,Large,CEP customers,335,7931,10/1/2007
10/1/2007,Central Maine Power,N/A,Large,Standard offer customers,83,448,10/1/2007
10/1/2009,Emera Maine,Maine Public District,Medium,CEP customers,56,106.766666667,10/1/2009
10/1/2009,Emera Maine,Maine Public District,Medium,Standard offer customers,136,160,10/1/2009
7/1/2011,Central Maine Power,N/A,Small,CEP customers,13884,456.021,7/1/2011
7/1/2011,Central Maine Power,N/A,Small,Standard offer customers,573960,11623.575,7/1/2011
4/1/2011,Emera Maine,Bangor Hydro District,Large,CEP customers,33,769.571428571,4/1/2011
4/1/2011,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,52.285714286,4/1/2011
6/1/2016,Emera Maine,Bangor Hydro District,Medium,CEP customers,835,936,6/1/2016
6/1/2016,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,986,467,6/1/2016
11/1/2021,Emera Maine,Maine Public District,Medium,CEP customers,57,98.933333333,11/30/2021
11/1/2021,Emera Maine,Maine Public District,Medium,Standard offer customers,97,98.166666667,11/30/2021
4/1/2010,Emera Maine,Bangor Hydro District,Medium,CEP customers,592,611.142857143,4/1/2010
4/1/2010,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1070,589.428571429,4/1/2010
3/1/2006,Emera Maine,Bangor Hydro District,Medium,CEP customers,333,370.857142857,3/1/2006
3/1/2006,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1207,994.285714286,3/1/2006
11/1/2017,Emera Maine,Bangor Hydro District,Large,CEP customers,35,434,11/1/2017
11/1/2017,Emera Maine,Bangor Hydro District,Large,Standard offer customers,12,70.142857143,11/1/2017
3/1/2017,Emera Maine,Bangor Hydro District,Small,CEP customers,11108,267.428571429,3/1/2017
3/1/2017,Emera Maine,Bangor Hydro District,Small,Standard offer customers,113099,2377.142857143,3/1/2017
8/1/2012,Central Maine Power,N/A,Large,CEP customers,364,8007.077967742,8/1/2012
8/1/2012,Central Maine Power,N/A,Large,Standard offer customers,45,260.307258065,8/1/2012
12/1/2014,Emera Maine,Bangor Hydro District,Medium,CEP customers,782,736.857142857,12/1/2014
12/1/2014,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1005,462.285714286,12/1/2014
1/1/2012,Emera Maine,Bangor Hydro District,Medium,CEP customers,744,755,1/1/2012
1/1/2012,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,935,559.285714286,1/1/2012
10/1/2012,Emera Maine,Bangor Hydro District,Small,CEP customers,9479,233.428571429,10/1/2012
10/1/2012,Emera Maine,Bangor Hydro District,Small,Standard offer customers,112842,1889,10/1/2012
8/1/2014,Central Maine Power,N/A,Small,CEP customers,174268,3884.906483871,8/1/2014
8/1/2014,Central Maine Power,N/A,Small,Standard offer customers,430929,7812.232774194,8/1/2014
8/1/2006,Emera Maine,Maine Public District,Medium,CEP customers,63,100.741935484,8/1/2006
8/1/2006,Emera Maine,Maine Public District,Medium,Standard offer customers,148,204.225806452,8/1/2006
6/1/2012,Emera Maine,Bangor Hydro District,Large,CEP customers,31,816.857142857,6/1/2012
6/1/2012,Emera Maine,Bangor Hydro District,Large,Standard offer customers,9,57.428571429,6/1/2012
6/1/2009,Central Maine Power,N/A,Medium,CEP customers,3248,2767.554,6/1/2009
6/1/2009,Central Maine Power,N/A,Medium,Standard offer customers,7832,3088.263,6/1/2009
10/1/2014,Emera Maine,Bangor Hydro District,Medium,CEP customers,762,731,10/14/2014
10/1/2014,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1076,520,10/14/2014
3/1/2021,Emera Maine,Maine Public District,Medium,CEP customers,76,113.851741935,3/1/2021
3/1/2021,Emera Maine,Maine Public District,Medium,Standard offer customers,129,101.514129032,3/1/2021
7/1/2018,Emera Maine,Maine Public District,Small,CEP customers,373,22.451612903,7/1/2018
7/1/2018,Emera Maine,Maine Public District,Small,Standard offer customers,36668,643.032258065,7/1/2018
2/1/2020,Emera Maine,Bangor Hydro District,Small,CEP customers,10809,235.637979259,2/1/2020
2/1/2020,Emera Maine,Bangor Hydro District,Small,Standard offer customers,116573,2158.824879295,2/1/2020
6/1/2007,Emera Maine,Bangor Hydro District,Large,CEP customers,26,969,6/1/2007
6/1/2007,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,61.428571429,6/1/2007
4/1/2017,Emera Maine,Bangor Hydro District,Small,CEP customers,11257,206.115221267,4/1/2017
4/1/2017,Emera Maine,Bangor Hydro District,Small,Standard offer customers,115198,1844.574833867,4/1/2017
7/1/2020,Emera Maine,Maine Public District,Medium,CEP customers,78,112.818677419,7/1/2020
7/1/2020,Emera Maine,Maine Public District,Medium,Standard offer customers,123,105.371741935,7/1/2020
8/1/2017,Central Maine Power,N/A,Medium,CEP customers,5322,3872.6842,8/1/2017
8/1/2017,Central Maine Power,N/A,Medium,Standard offer customers,6178,2355.710633333,8/1/2017
9/1/2017,Central Maine Power,N/A,Medium,CEP customers,5322,3872.6842,9/1/2017
9/1/2017,Central Maine Power,N/A,Medium,Standard offer customers,6178,2355.710633333,9/1/2017
2/1/2009,Emera Maine,Maine Public District,Medium,CEP customers,32,61.741935484,2/1/2009
2/1/2009,Emera Maine,Maine Public District,Medium,Standard offer customers,170,189.967741935,2/1/2009
11/1/2009,Emera Maine,Maine Public District,Medium,CEP customers,56,105.2,11/1/2009
11/1/2009,Emera Maine,Maine Public District,Medium,Standard offer customers,134,152,11/1/2009
6/1/2019,Central Maine Power,N/A,Small,CEP customers,83965,1663.045633333,6/1/2019
6/1/2019,Central Maine Power,N/A,Small,Standard offer customers,509972,8747.200366667,6/1/2019
1/1/2018,Emera Maine,Maine Public District,Medium,CEP customers,72,95.213258065,1/1/2018
1/1/2018,Emera Maine,Maine Public District,Medium,Standard offer customers,115,152.338419355,1/1/2018
8/1/2014,Emera Maine,Bangor Hydro District,Medium,CEP customers,753,819,8/1/2014
8/1/2014,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1109,606.571428571,8/1/2014
11/1/2013,Central Maine Power,N/A,Large,CEP customers,350,7760.030033333,11/1/2013
11/1/2013,Central Maine Power,N/A,Large,Standard offer customers,45,227.4122,11/1/2013
8/1/2017,Central Maine Power,N/A,Large,CEP customers,358,8157.4966,8/1/2017
8/1/2017,Central Maine Power,N/A,Large,Standard offer customers,47,146.008200000,8/1/2017
1/1/2016,Emera Maine,Maine Public District,Small,CEP customers,253,18.043806452,1/1/2016
1/1/2016,Emera Maine,Maine Public District,Small,Standard offer customers,35526,881.671322581,1/1/2016
1/1/2013,Emera Maine,Bangor Hydro District,Medium,CEP customers,837,899.285714286,1/1/2013
1/1/2013,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,905,529.428571429,1/1/2013
10/1/2011,Central Maine Power,N/A,Small,CEP customers,15681,490.054043979,10/10/2011
10/1/2011,Central Maine Power,N/A,Small,Standard offer customers,572127,9986.570291579,10/10/2011
2/1/2006,Central Maine Power,N/A,Large,CEP customers,299,7250,2/1/2006
2/1/2006,Central Maine Power,N/A,Large,Standard offer customers,154,1199,2/1/2006
9/1/2013,Emera Maine,Maine Public District,Large,CEP customers,8,290.633333333,9/1/2013
9/1/2013,Emera Maine,Maine Public District,Large,Standard offer customers,5,17.333333333,9/1/2013
7/1/2010,Central Maine Power,N/A,Small,CEP customers,12811,408.652,7/1/2010
7/1/2010,Central Maine Power,N/A,Small,Standard offer customers,573576,12394.1,7/1/2010
6/1/2010,Emera Maine,Bangor Hydro District,Small,CEP customers,2793,98.285714286,6/1/2010
6/1/2010,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119561,2038.857142857,6/1/2010
6/1/2012,Emera Maine,Bangor Hydro District,Medium,CEP customers,840,873.142857143,6/1/2012
6/1/2012,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,974,556.285714286,6/1/2012
4/1/2016,Emera Maine,Maine Public District,Medium,CEP customers,55,109.633333333,4/1/2016
4/1/2016,Emera Maine,Maine Public District,Medium,Standard offer customers,125,121.2,4/1/2016
1/1/2014,Central Maine Power,N/A,Small,CEP customers,192381,5069.196451613,1/1/2014
1/1/2014,Central Maine Power,N/A,Small,Standard offer customers,412047,9514.113741935,1/1/2014
3/1/2011,Emera Maine,Bangor Hydro District,Small,CEP customers,3414,120.142857143,3/1/2011
3/1/2011,Emera Maine,Bangor Hydro District,Small,Standard offer customers,117506,2175.714285714,3/1/2011
7/1/2013,Central Maine Power,N/A,Large,CEP customers,360,7247.989741935,7/1/2013
7/1/2013,Central Maine Power,N/A,Large,Standard offer customers,40,277.627935484,7/1/2013
5/1/2008,Central Maine Power,N/A,Medium,CEP customers,2705,2112,5/1/2008
5/1/2008,Central Maine Power,N/A,Medium,Standard offer customers,8612,2957,5/1/2008
3/1/2010,Central Maine Power,N/A,Small,CEP customers,11240,339.541,3/1/2010
3/1/2010,Central Maine Power,N/A,Small,Standard offer customers,575459,11107.964,3/1/2010
10/1/2016,Emera Maine,Bangor Hydro District,Large,CEP customers,34,519,10/1/2016
10/1/2016,Emera Maine,Bangor Hydro District,Large,Standard offer customers,12,12,10/1/2016
7/1/2018,Central Maine Power,N/A,Large,CEP customers,303,6460.061741935,7/1/2018
7/1/2018,Central Maine Power,N/A,Large,Standard offer customers,48,130.488551806,7/1/2018
9/1/2020,Central Maine Power,N/A,Large,CEP customers,341,7502.024833333,9/30/2020
9/1/2020,Central Maine Power,N/A,Large,Standard offer customers,56,185.253033333,9/30/2020
12/1/2019,Central Maine Power,N/A,Small,CEP customers,84664,2047.663903226,12/1/2019
12/1/2019,Central Maine Power,N/A,Small,Standard offer customers,544452,12071.335612903,12/1/2019
2/1/2020,Emera Maine,Bangor Hydro District,Medium,CEP customers,851,795.979700736,2/1/2020
2/1/2020,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,964,404.614914257,2/1/2020
5/1/2008,Central Maine Power,N/A,Large,CEP customers,311,6837,5/1/2008
5/1/2008,Central Maine Power,N/A,Large,Standard offer customers,89,526,5/1/2008
4/1/2008,Emera Maine,Bangor Hydro District,Medium,CEP customers,401,531,4/1/2008
4/1/2008,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1223,750,4/1/2008
8/1/2013,Emera Maine,Maine Public District,Large,CEP customers,8,326.193548387,8/1/2013
8/1/2013,Emera Maine,Maine Public District,Large,Standard offer customers,3,18.419354839,8/1/2013
6/1/2006,Central Maine Power,N/A,Large,CEP customers,328,6797,6/1/2006
6/1/2006,Central Maine Power,N/A,Large,Standard offer customers,122,1008.262,6/1/2006
5/1/2011,Emera Maine,Bangor Hydro District,Medium,CEP customers,729,683.714285714,5/1/2011
5/1/2011,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,997,545.857142857,5/1/2011
2/1/2017,Emera Maine,Bangor Hydro District,Medium,CEP customers,836,792.285714286,2/1/2017
2/1/2017,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,956,392.857142857,2/1/2017
2/1/2014,Emera Maine,Bangor Hydro District,Medium,CEP customers,721,742.428571429,2/1/2014
2/1/2014,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1016,544.714285714,2/1/2014
11/1/2019,Central Maine Power,N/A,Small,CEP customers,77025,1507.4559,11/1/2019
11/1/2019,Central Maine Power,N/A,Small,Standard offer customers,491920,8430.4277,11/1/2019
2/1/2010,Central Maine Power,N/A,Large,CEP customers,300,5930.472,2/1/2010
2/1/2010,Central Maine Power,N/A,Large,Standard offer customers,61,221.725,2/1/2010
1/1/2007,Emera Maine,Bangor Hydro District,Large,CEP customers,24,825,1/1/2007
1/1/2007,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,160.285714286,1/1/2007
10/1/2006,Central Maine Power,N/A,Medium,CEP customers,2703,2013,10/1/2006
10/1/2006,Central Maine Power,N/A,Medium,Standard offer customers,8607,3411.332,10/1/2006
12/1/2008,Emera Maine,Maine Public District,Medium,CEP customers,32,69,12/1/2008
12/1/2008,Emera Maine,Maine Public District,Medium,Standard offer customers,172,216,12/1/2008
1/1/2015,Emera Maine,Maine Public District,Large,CEP customers,9,356.516129032,1/1/2015
1/1/2015,Emera Maine,Maine Public District,Large,Standard offer customers,4,16.161290323,1/1/2015
10/1/2019,Emera Maine,Maine Public District,Large,CEP customers,14,403,10/1/2019
10/1/2019,Emera Maine,Maine Public District,Large,Standard offer customers,2,1,10/1/2019
2/1/2016,Emera Maine,Maine Public District,Medium,CEP customers,55,120,2/1/2016
