,id,callSign,frequency,activeInd,medium
5061,35120,WHGM,1330.0,Y,am
5062,36115,WXVE,1570.0,Y,am
5063,36194,KSWV,810.0,Y,am
5064,43865,WCGW,770.0,Y,am
5065,43904,WWJZ,640.0,Y,am
5066,36245,WPCA,800.0,Y,am
5067,36830,KSDT,1320.0,Y,am
5068,36953,KDAV,1590.0,Y,am
5069,40768,WGDJ,1300.0,Y,am
5070,42070,WPBS,1040.0,Y,am
5071,42077,KQMG,1220.0,Y,am
5072,42120,KGB,760.0,Y,am
5073,43913,KFCR,1490.0,Y,am
5074,72372,WNBF,1290.0,Y,am
5075,48643,WACT,1420.0,Y,am
5076,50288,KOLM,1520.0,Y,am
5077,50313,KXSP,590.0,Y,am
5078,51079,KSAZ,580.0,Y,am
5079,44001,WKEZ,1240.0,Y,am
5080,46351,WSKW,1160.0,Y,am
5081,46713,KZMX,580.0,Y,am
5082,48396,KSIR,1010.0,Y,am
5083,48536,KMRF,1510.0,Y,am
5084,51210,KRYN,1230.0,Y,am
5085,51262,WCLY,1550.0,Y,am
5086,52943,WLEO,1170.0,Y,am
5087,53483,WNCL,930.0,Y,am
5088,6589,WNTD,950.0,Y,am
5089,52181,KESQ,1400.0,Y,am
5090,52194,WNTP,990.0,Y,am
5091,52241,WMNY,1150.0,Y,am
5092,52370,WOSW,1300.0,Y,am
5093,53500,KNIT,1320.0,Y,am
5094,53589,KNST,790.0,Y,am
5095,1917,WJNO,1290.0,Y,am
5096,2190,KJON,850.0,Y,am
5097,6211,WWGC,1090.0,Y,am
5098,6872,WWTB,980.0,Y,am
5099,53601,WOKV,690.0,Y,am
5100,54325,WQMS,1500.0,Y,am
5101,54343,WWSM,1510.0,Y,am
5102,6142,KTAP,1600.0,Y,am
5104,54518,WDAL,1430.0,Y,am
5105,54793,WISW,1320.0,Y,am
5106,54864,WPCH,1310.0,Y,am
5107,54870,WIDA,1400.0,Y,am
5108,19875,WMRV,1450.0,Y,am
5109,72323,WHTG,1410.0,Y,am
5110,21391,WWFE,670.0,Y,am
5111,21487,WLKR,1510.0,Y,am
5112,17183,KHNC,1360.0,Y,am
5113,55089,WMFN,640.0,Y,am
5114,19826,WJBS,1440.0,Y,am
5115,55502,KSHP,1400.0,Y,am
5116,61264,WHBK,1460.0,Y,am
5117,62232,WTXY,1540.0,Y,am
5118,1313,KHOB,1390.0,Y,am
5119,22028,WDEX,1430.0,Y,am
5120,22669,WBHF,1450.0,Y,am
5121,22678,WVNT,1230.0,Y,am
5122,23607,WNIV,970.0,Y,am
5123,24170,KMMS,1450.0,Y,am
5124,6639,KWFS,1290.0,Y,am
5125,22027,WGIV,1370.0,Y,am
5126,24209,WAJD,1390.0,Y,am
5127,62265,KZHC,1230.0,Y,am
5128,63780,KHVN,970.0,Y,am
5129,27554,WPLB,1070.0,Y,am
5130,24461,WWRF,1380.0,Y,am
5131,27694,WLTG,1430.0,Y,am
5132,24564,KCTI,1450.0,Y,am
5133,55681,KCJB,910.0,Y,am
5134,55757,WHYN,560.0,Y,am
5135,24775,WWHK,1450.0,Y,am
5136,24785,WGVU,1480.0,Y,am
5137,26973,WHYF,720.0,Y,am
5138,27466,WFTW,1260.0,Y,am
5139,28162,WHBT,1410.0,Y,am
5140,63935,WXVW,1450.0,Y,am
5141,28475,KOEL,950.0,Y,am
5142,29541,WLSC,1240.0,Y,am
5143,30574,KWDP,820.0,Y,am
5144,31212,WSLK,880.0,Y,am
5145,32383,WHTY,1460.0,Y,am
5146,32391,WNYY,1470.0,Y,am
5147,4373,KDMR,1190.0,Y,am
5148,32997,KINN,1270.0,Y,am
5149,63946,WTXK,1210.0,Y,am
5150,64622,KGIR,1220.0,Y,am
5151,65008,WKXG,1540.0,Y,am
5152,34880,KSLD,1140.0,Y,am
5153,35532,KJFF,1400.0,Y,am
5154,35549,KRIZ,1420.0,Y,am
5155,35550,KZIZ,1560.0,Y,am
5156,35866,KYBC,1600.0,Y,am
5157,36030,KYAK,930.0,Y,am
5158,65313,KHFX,1140.0,Y,am
5159,65480,KGME,910.0,Y,am
5161,28279,WCLM,900.0,Y,am
5162,35148,WEFL,760.0,Y,am
5163,36835,WYCK,1340.0,Y,am
5164,66328,WNIX,1330.0,Y,am
5165,68329,KFAQ,1170.0,Y,am
5166,35124,KGDC,1320.0,Y,am
5168,68351,WKMQ,1060.0,Y,am
5169,68415,KCAX,1220.0,Y,am
5170,68956,WVNJ,1160.0,Y,am
5171,39735,WSTT,730.0,Y,am
5172,40213,WLCB,1430.0,Y,am
5173,40633,KMYC,1410.0,Y,am
5174,40745,KVDW,1530.0,Y,am
5175,28309,WRDZ,1300.0,Y,am
5176,28341,WXCF,1230.0,Y,am
5177,40756,KKGK,1340.0,Y,am
5178,69035,KRNI,1010.0,Y,am
5179,28509,WKNR,850.0,Y,am
5180,35249,KMLB,540.0,Y,am
5181,35276,KNRY,1240.0,Y,am
5183,35526,KFAN,1270.0,Y,am
5184,35529,KGOE,1480.0,Y,am
5185,40889,KEED,1450.0,Y,am
5186,69700,WSPY,1480.0,Y,am
5187,28617,WFAN,660.0,Y,am
5188,41010,WRNE,980.0,Y,am
5189,41508,WPIP,880.0,Y,am
5190,41988,WXKO,1150.0,Y,am
5191,28601,WSEZ,1560.0,Y,am
5192,28610,WEZO,1230.0,Y,am
5193,70381,KAOI,1110.0,Y,am
5194,70594,KAPE,1550.0,Y,am
5195,8596,WEEX,1230.0,Y,am
5196,35657,WGNC,1450.0,Y,am
5197,42149,KLNT,1490.0,Y,am
5198,42367,KTON,1330.0,Y,am
5199,73144,WJON,1240.0,Y,am
5200,43433,KPYK,1570.0,Y,am
5201,43603,KKMC,880.0,Y,am
5202,70686,WYEL,600.0,Y,am
5203,58396,WREC,600.0,Y,am
5204,70868,WITK,1550.0,Y,am
5205,70891,KXLQ,1490.0,Y,am
5206,70931,KFOW,1170.0,Y,am
5207,28627,WXYT,1270.0,Y,am
5208,28629,WHFS,1010.0,Y,am
5209,28630,WYLL,1160.0,Y,am
5210,71202,WQXM,1460.0,Y,am
5211,71205,WROC,950.0,Y,am
5212,28634,KKRT,900.0,Y,am
5213,43733,KOKB,1580.0,Y,am
5214,71216,WYPZ,900.0,Y,am
5215,28638,WJFK,1580.0,Y,am
5216,28655,KAKK,1570.0,Y,am
5217,28663,KEZY,1240.0,Y,am
5218,46998,WMAC,940.0,Y,am
5219,47569,WLOA,1470.0,Y,am
5221,28819,KGNW,820.0,Y,am
5222,28874,WACC,830.0,Y,am
5223,73141,WJJC,1270.0,Y,am
5224,48395,KRDZ,1440.0,Y,am
5225,48403,WBIX,1260.0,Y,am
5226,71245,WWGB,1030.0,Y,am
5227,71315,WDAS,1480.0,Y,am
5228,71541,WIBD,1470.0,Y,am
5229,29131,WSFN,790.0,Y,am
5230,51093,KBNN,750.0,Y,am
5231,51592,WTLY,1270.0,Y,am
5232,51662,KPTY,1330.0,Y,am
5233,59591,WNDE,1260.0,Y,am
5234,52345,KZNB,1490.0,Y,am
5235,29202,WIBK,1360.0,Y,am
5236,53069,KPOJ,620.0,Y,am
5237,53485,WJKI,1320.0,Y,am
5238,71211,WBCP,1580.0,Y,am
5239,29196,KRBT,1340.0,Y,am
5240,71603,WWWE,1100.0,Y,am
5241,71716,KVMI,1270.0,Y,am
5242,29226,KVTR,1590.0,Y,am
5243,29237,KWLE,1340.0,Y,am
5244,33247,KTBR,950.0,Y,am
5245,54259,KAVA,1480.0,Y,am
5246,71780,KEII,690.0,Y,am
5247,72879,WFCN,1200.0,Y,am
5248,29297,KCVV,1240.0,Y,am
5249,29339,WKIQ,1240.0,Y,am
5250,54546,WTLA,1200.0,Y,am
5251,29259,WNYH,740.0,Y,am
5252,54552,WBLO,790.0,Y,am
5253,72890,WIJR,880.0,Y,am
5254,73124,WJCM,1050.0,Y,am
5255,73133,WJEM,1150.0,Y,am
5256,73185,WOKT,1080.0,Y,am
5257,73299,KYFI,630.0,Y,am
5258,9678,KMVI,900.0,Y,am
5259,9679,KRRZ,1390.0,Y,am
5260,9685,WCDO,1490.0,Y,am
5261,71754,KMPT,930.0,Y,am
5262,72131,WQCR,1500.0,Y,am
5263,73332,WNSW,1430.0,Y,am
5264,73380,WOLF,1490.0,Y,am
5265,9705,KBZO,1460.0,Y,am
5266,65665,KOVO,960.0,Y,am
5267,60360,WOC,1420.0,Y,am
5268,66186,WVSG,820.0,Y,am
5269,66390,WORD,950.0,Y,am
5270,66909,WLWI,1440.0,Y,am
5271,67070,KAHL,1310.0,Y,am
5272,67771,KHEY,1380.0,Y,am
5273,9718,KGYM,1600.0,Y,am
5274,9726,KCFI,1250.0,Y,am
5275,9736,WNNZ,640.0,Y,am
5276,9737,KITZ,1400.0,Y,am
5277,67843,KEZW,1430.0,Y,am
5278,9915,WMMI,830.0,Y,am
5279,36200,WAAF,910.0,Y,am
5280,36203,WXRS,1590.0,Y,am
5281,36231,WQLA,960.0,Y,am
5282,36233,KGEO,1230.0,Y,am
5283,68124,KCHN,1050.0,Y,am
5284,73874,WLTQ,730.0,Y,am
5285,36371,WJYI,1340.0,Y,am
5286,60707,WYLD,940.0,Y,am
5288,36642,KKVV,1060.0,Y,am
5289,36684,WNEZ,1230.0,Y,am
5290,68159,KTBI,810.0,Y,am
5291,68212,KOOR,1010.0,Y,am
5292,73996,WTIM,870.0,Y,am
5293,86619,KDMT,1690.0,Y,am
5294,27396,WGHQ,920.0,Y,am
5295,9927,KWOS,950.0,Y,am
5296,9961,WTAX,1240.0,Y,am
5297,36687,KUAU,1570.0,Y,am
5298,36694,KLSQ,870.0,Y,am
5299,36752,KSMM,1470.0,Y,am
5300,68600,WCGX,1360.0,Y,am
5301,68623,WVEL,1140.0,Y,am
5302,68795,WIBH,1440.0,Y,am
5303,68856,WCZZ,1090.0,Y,am
5304,9963,WLLM,1370.0,Y,am
5305,68966,KIIX,1410.0,Y,am
5306,87147,KKGM,1630.0,Y,am
5307,10062,WSKN,1320.0,Y,am
5308,10071,WBFD,1310.0,Y,am
5309,10076,WABB,1390.0,Y,am
5310,36891,WPGY,1580.0,Y,am
5311,73601,WTWZ,1120.0,Y,am
5313,10130,WCHP,760.0,Y,am
5314,10134,KKDD,1290.0,Y,am
5315,36930,WBGA,1490.0,Y,am
5316,36944,WRNS,960.0,Y,am
5317,73682,KWKC,1340.0,Y,am
5318,87167,KRJO,1680.0,Y,am
5319,70408,WVGB,1490.0,Y,am
5320,70451,WMCJ,1460.0,Y,am
5321,70531,WHTX,1570.0,Y,am
5322,70562,KUNX,1400.0,Y,am
5323,73697,WSME,1120.0,Y,am
5324,70659,WWGK,1540.0,Y,am
5325,70669,WOHS,1390.0,Y,am
5326,10345,KKLO,1410.0,Y,am
5327,10448,WPGG,1450.0,Y,am
5328,70636,WNPC,1060.0,Y,am
5329,70653,WPFR,1480.0,Y,am
5330,62187,WSPD,1370.0,Y,am
5331,10511,KEYZ,660.0,Y,am
5332,10532,WXNK,940.0,Y,am
5333,10538,WTHU,1450.0,Y,am
5334,70860,WFRF,1070.0,Y,am
5335,10651,WKAV,1400.0,Y,am
5336,37095,WANG,1490.0,Y,am
5337,37126,KMMM,1290.0,Y,am
5338,10631,WGSP,1310.0,Y,am
5339,62208,WIZE,1340.0,Y,am
5340,10646,WNOW,1030.0,Y,am
5341,37154,WNKW,1480.0,Y,am
5342,10759,WPMH,1010.0,Y,am
5343,10824,WAUK,540.0,Y,am
5344,10825,KMNY,1360.0,Y,am
5345,74456,WDEP,1490.0,Y,am
5346,161393,KJJI,1190.0,Y,am
5347,10687,WMTT,820.0,Y,am
5348,37224,KHJ,930.0,Y,am
5349,37233,WOFX,980.0,Y,am
5350,37234,WHJJ,920.0,Y,am
5351,10827,KTEK,1110.0,Y,am
5352,10828,KDIZ,1570.0,Y,am
5353,10846,KCBR,1040.0,Y,am
5354,37223,KVNR,1480.0,Y,am
5355,11081,KRGE,1290.0,Y,am
5356,10889,WGFY,1480.0,Y,am
5357,10934,KHCM,880.0,Y,am
5358,10963,KSLM,1220.0,Y,am
5359,10975,KXEG,1280.0,Y,am
5360,11003,KUYO,830.0,Y,am
5361,11025,WFLT,1420.0,Y,am
5362,11031,WIGY,1240.0,Y,am
5363,11076,WFNS,1350.0,Y,am
5364,71722,WBLQ,1230.0,Y,am
5365,37447,WIDS,570.0,Y,am
5366,63917,WOKY,920.0,Y,am
5367,11182,KVSO,1240.0,Y,am
5368,11188,WUBR,910.0,Y,am
5369,11196,WRTO,1200.0,Y,am
5370,11201,KUSH,1600.0,Y,am
5371,37254,WAQI,710.0,Y,am
5372,37451,WSRA,1250.0,Y,am
5373,71775,KNBL,1260.0,Y,am
5374,38439,WACA,1540.0,Y,am
5375,38442,KSBQ,1480.0,Y,am
5376,11214,WEWC,1160.0,Y,am
5377,37459,WFAT,930.0,Y,am
5378,37469,WMDR,1340.0,Y,am
5379,37471,WTCL,1580.0,Y,am
5380,11217,KBSZ,1260.0,Y,am
5381,11232,KKAT,860.0,Y,am
5382,38448,KRLV,920.0,Y,am
5383,38453,KGST,1600.0,Y,am
5384,38454,KWKW,1330.0,Y,am
5385,39379,WENR,1090.0,Y,am
5386,72101,WGGG,1230.0,Y,am
5387,72172,WKKX,1600.0,Y,am
5388,161171,KXXJ,1330.0,Y,am
5389,11233,KESP,970.0,Y,am
5390,11236,KKOH,780.0,Y,am
5391,11251,KKOB,770.0,Y,am
5392,11270,KCSP,610.0,Y,am
5393,39466,WYLF,850.0,Y,am
5394,39485,KTHH,990.0,Y,am
5395,39494,WHGT,1590.0,Y,am
5396,11272,KAZG,1440.0,Y,am
5397,11621,WDNO,960.0,Y,am
5398,11666,WKDW,900.0,Y,am
5399,65394,KABQ,1350.0,Y,am
5400,39472,KNCR,1090.0,Y,am
5401,73169,WLJW,1370.0,Y,am
5403,11667,WKHZ,1460.0,Y,am
5404,11722,KCLK,1430.0,Y,am
5405,11743,KSMD,1300.0,Y,am
5406,73352,WNTY,990.0,Y,am
5407,39566,KHOT,1250.0,Y,am
5409,39573,KEJO,1240.0,Y,am
5410,65695,WISN,1130.0,Y,am
5411,39616,KCYK,1400.0,Y,am
5412,73873,WOYK,1350.0,Y,am
5413,65700,WSRW,1590.0,Y,am
5414,11752,KXPA,1540.0,Y,am
5415,11846,WWRC,570.0,Y,am
5416,11890,KLAY,1180.0,Y,am
5417,11902,WVOC,560.0,Y,am
5418,11939,KAKC,1300.0,Y,am
5419,11945,KTKR,760.0,Y,am
5420,11947,WODT,1280.0,Y,am
5421,11954,WWMI,1380.0,Y,am
5422,12138,KCFM,1250.0,Y,am
5423,12187,KVAK,1230.0,Y,am
5424,11973,WMIZ,1270.0,Y,am
5425,12031,KLFE,1590.0,Y,am
5426,12043,WGTH,540.0,Y,am
5427,12062,KVIN,920.0,Y,am
5428,12112,KKDZ,1250.0,Y,am
5429,12114,WCTS,1030.0,Y,am
5430,12130,KNWZ,970.0,Y,am
5431,74127,WGBW,1590.0,Y,am
5432,12518,KFBX,970.0,Y,am
5433,12189,KTOX,1340.0,Y,am
5434,12321,WZKD,950.0,Y,am
5435,12364,KLDC,1220.0,Y,am
5436,12465,WHLM,930.0,Y,am
5437,67191,WINR,680.0,Y,am
5438,12511,KTEL,1490.0,Y,am
5439,12516,KENI,650.0,Y,am
5440,39750,KZYP,1310.0,Y,am
5441,12964,KXNO,1460.0,Y,am
5442,39769,WRZN,720.0,Y,am
5443,12699,KELE,1360.0,Y,am
5444,12789,WMEX,1510.0,Y,am
5445,12833,WMYM,990.0,Y,am
5446,12919,WAMV,1420.0,Y,am
5447,12959,KFIV,1360.0,Y,am
5448,67609,WMAN,1400.0,Y,am
5449,12961,KOAN,1080.0,Y,am
5450,39849,WSLA,1560.0,Y,am
5451,12967,KTZN,550.0,Y,am
5452,12970,KTRC,1260.0,Y,am
5453,13012,WPCF,1290.0,Y,am
5454,13040,WIRL,1290.0,Y,am
5455,13505,KFNS,590.0,Y,am
5456,13508,KKNT,960.0,Y,am
5457,13538,WJOT,1510.0,Y,am
5458,13555,WEGO,1410.0,Y,am
5459,39900,KFLB,920.0,Y,am
5460,13789,KXKS,1190.0,Y,am
5461,13795,WSYW,810.0,Y,am
5462,13568,KTRW,630.0,Y,am
5463,13569,KMAX,840.0,Y,am
5464,13630,WPRX,1120.0,Y,am
5465,13662,KBOB,1170.0,Y,am
5466,13669,WNIO,1390.0,Y,am
5467,13685,WABQ,1460.0,Y,am
5468,13776,WOIR,1430.0,Y,am
5469,13969,KVOI,1030.0,Y,am
5470,68353,WTUP,1490.0,Y,am
5471,13980,WVOI,1480.0,Y,am
5472,13820,WPTN,780.0,Y,am
5473,13849,WTDR,1350.0,Y,am
5474,13858,WOEG,1220.0,Y,am
5475,13874,KWRO,630.0,Y,am
5476,13880,KPRP,650.0,Y,am
5477,13899,KSPA,1510.0,Y,am
5478,13967,WWCB,1370.0,Y,am
5479,14053,KLRG,880.0,Y,am
5480,14061,KGRG,1330.0,Y,am
5481,14223,WEJS,1600.0,Y,am
5482,14225,WLCO,1530.0,Y,am
5483,14228,KRCM,1380.0,Y,am
5484,14240,WCGA,1100.0,Y,am
5485,14373,WWTX,1290.0,Y,am
5486,14377,WZWB,1420.0,Y,am
5487,14382,KFNN,1510.0,Y,am
5488,14390,WSSG,1300.0,Y,am
5489,14478,KTMP,1340.0,Y,am
5490,14504,KCIS,630.0,Y,am
5491,14514,KCCE,1340.0,Y,am
5492,14538,WFNO,1540.0,Y,am
5493,14556,WNTF,1580.0,Y,am
5494,14635,WIMG,1300.0,Y,am
5495,14647,WRIV,1390.0,Y,am
5496,14652,WXIC,660.0,Y,am
5497,40137,KSFN,1510.0,Y,am
5498,14752,WNNW,800.0,Y,am
5499,14759,KBEL,1240.0,Y,am
5501,14772,WHKW,1220.0,Y,am
5502,14895,WADB,1310.0,Y,am
5503,14897,KCLF,1500.0,Y,am
5504,14913,WDPN,1310.0,Y,am
5505,14926,KSFX,1230.0,Y,am
5506,14937,KKNE,940.0,Y,am
5507,15255,WLYQ,1050.0,Y,am
5508,69569,WDIA,1070.0,Y,am
5510,15327,WNTJ,1490.0,Y,am
5511,15838,WLXN,1440.0,Y,am
5512,15329,WGY,810.0,Y,am
5513,15338,WNBP,1450.0,Y,am
5514,15501,WMPW,970.0,Y,am
5515,15521,WCFO,1160.0,Y,am
5516,15530,WBRY,1540.0,Y,am
5517,15670,WLRM,1380.0,Y,am
5518,15733,KMRV,1160.0,Y,am
5519,15767,WRSB,1590.0,Y,am
5520,15768,WTRX,1330.0,Y,am
5521,15840,KNGL,1540.0,Y,am
5522,161541,WYNY,1450.0,Y,am
5523,70519,WKBN,570.0,Y,am
5524,15843,WTHB,1550.0,Y,am
5525,15872,WQHL,1250.0,Y,am
5526,15877,WAMT,1190.0,Y,am
5527,15879,KLLV,550.0,Y,am
5528,15959,WWRI,1450.0,Y,am
5529,15960,WDBL,1590.0,Y,am
5530,16368,KDEC,1240.0,Y,am
5531,16434,KVFC,740.0,Y,am
5532,16550,KRHW,1520.0,Y,am
5533,16570,KZNG,1340.0,Y,am
5535,16573,KFAY,1030.0,Y,am
5536,16584,WKLV,1440.0,Y,am
5537,16590,WZQZ,1180.0,Y,am
5538,16668,WKVQ,1540.0,Y,am
5539,16725,KFLD,870.0,Y,am
5541,16742,KHNR,690.0,Y,am
5542,16772,KBUL,970.0,Y,am
5543,16782,KADR,1400.0,Y,am
5544,16830,WMQU,1230.0,Y,am
5545,16848,WXLA,1180.0,Y,am
5546,16898,WNVL,1240.0,Y,am
5547,17015,WCCR,1260.0,Y,am
5548,17016,KXZZ,1580.0,Y,am
5549,17022,KBFL,1060.0,Y,am
5550,17035,KGND,1470.0,Y,am
5551,17047,WYZD,1560.0,Y,am
5552,17052,KDCC,1550.0,Y,am
5553,17054,WZRK,810.0,Y,am
5554,17074,WNVI,1040.0,Y,am
5555,17128,KKLL,1100.0,Y,am
5556,17137,KRZD,1550.0,Y,am
5557,17303,KAAM,770.0,Y,am
5558,17306,WKTF,1550.0,Y,am
5559,17352,WYAM,890.0,Y,am
5560,17381,WNWC,1190.0,Y,am
5561,17389,KGOW,1560.0,Y,am
5562,17390,KRVZ,1400.0,Y,am
5563,17396,KIDO,580.0,Y,am
5564,17601,WXFN,1340.0,Y,am
5565,17619,WPIN,810.0,Y,am
5566,17803,KZQQ,1560.0,Y,am
5567,18106,KSML,1260.0,Y,am
5568,18134,WLWE,1360.0,Y,am
5569,18184,KBRH,1260.0,Y,am
5570,18233,WSAN,1470.0,Y,am
5571,18238,WFTU,1570.0,Y,am
5572,18407,KFIG,940.0,Y,am
5573,18523,KHHO,850.0,Y,am
5574,18529,WSRP,910.0,Y,am
5575,18859,KXPD,1040.0,Y,am
5576,19055,WAMA,1550.0,Y,am
5577,19235,WDMV,700.0,Y,am
5578,19468,KIHP,1310.0,Y,am
5579,19478,WSNQ,1330.0,Y,am
5580,19521,WFNI,1070.0,Y,am
5581,19541,WMDG,1260.0,Y,am
5582,19557,KRTA,610.0,Y,am
5583,19625,WENE,1430.0,Y,am
5584,19631,WBMS,1460.0,Y,am
5585,29515,WECR,1130.0,Y,am
5586,40900,WXKD,920.0,Y,am
5587,73163,WKIP,1450.0,Y,am
5588,29736,WJNJ,1320.0,Y,am
5589,73604,WOOD,1300.0,Y,am
5590,73593,WMT,600.0,Y,am
5591,29737,WKRC,550.0,Y,am
5592,29740,KDFD,760.0,Y,am
5593,29795,KJDJ,1030.0,Y,am
5594,29957,WXMC,1310.0,Y,am
5595,30016,KNSP,1430.0,Y,am
5596,30036,KXLX,700.0,Y,am
5597,30040,WBSS,1490.0,Y,am
5598,41256,WGHM,900.0,Y,am
5599,41310,WAGR,1340.0,Y,am
5600,30649,KSCR,1320.0,Y,am
5601,30660,WHJD,920.0,Y,am
5602,30798,WAKY,620.0,Y,am
5603,30823,KEPN,1600.0,Y,am
5604,30831,KNSN,1240.0,Y,am
5605,30837,WAXY,790.0,Y,am
5606,30906,KZSJ,1120.0,Y,am
5607,31600,KHKA,1500.0,Y,am
5608,31861,WJOC,1490.0,Y,am
5609,31874,KGLB,1310.0,Y,am
5610,31880,WDAO,1210.0,Y,am
5611,31882,KFFK,1390.0,Y,am
5612,31892,KKLE,1550.0,Y,am
5613,31910,KMZN,740.0,Y,am
5614,31937,WKTZ,1220.0,Y,am
5615,32211,WANB,1210.0,Y,am
5616,32214,KWSX,1280.0,Y,am
5617,42076,WLCM,1390.0,Y,am
5618,32846,WGXI,1420.0,Y,am
5619,32848,WERM,1220.0,Y,am
5620,32850,WPMO,1580.0,Y,am
5621,32944,WHGB,1400.0,Y,am
5622,32953,WDJO,1480.0,Y,am
5623,32963,WJBW,1000.0,Y,am
5624,32965,KWIP,880.0,Y,am
5625,32972,WEKB,1460.0,Y,am
5626,32976,WDUN,550.0,Y,am
5627,42365,WKTX,830.0,Y,am
5628,33068,KXNT,840.0,Y,am
5629,33073,KLTK,1140.0,Y,am
5630,33074,KNIH,970.0,Y,am
5631,33252,KQEQ,1210.0,Y,am
5632,33255,KSPN,710.0,Y,am
5633,33276,KHWK,1380.0,Y,am
5634,33298,KWST,1430.0,Y,am
5635,33300,KAMQ,1240.0,Y,am
5636,33301,KKMO,1360.0,Y,am
5637,33623,KBKW,1450.0,Y,am
5638,33670,KBNP,1410.0,Y,am
5639,33672,WUMY,830.0,Y,am
5640,33674,KBOA,1540.0,Y,am
5641,33683,KMIA,1210.0,Y,am
5642,33687,KBTN,1420.0,Y,am
5643,33695,WGVS,850.0,Y,am
5644,33697,KDTD,1340.0,Y,am
5645,33698,KSEK,1340.0,Y,am
5646,33731,KQSC,1530.0,Y,am
5647,33733,KCFJ,570.0,Y,am
5648,33737,KSHJ,1430.0,Y,am
5649,33755,KDBV,980.0,Y,am
5650,33769,WJET,1400.0,Y,am
5651,43771,WKCE,1180.0,Y,am
5652,43833,WWHM,1290.0,Y,am
5653,34587,KCBC,770.0,Y,am
5654,34590,WQSC,1340.0,Y,am
5655,34591,KHVH,830.0,Y,am
5656,47089,WTNA,1430.0,Y,am
5657,47101,KJMU,1340.0,Y,am
5658,48987,WROK,1440.0,Y,am
5659,2194,KGBN,1190.0,Y,am
5660,35406,WCNL,1010.0,Y,am
5661,35423,WGLM,1380.0,Y,am
5662,35429,KLGZ,1600.0,Y,am
5663,35447,WCGO,1590.0,Y,am
5664,35496,KCOD,1450.0,Y,am
5665,35504,KYCR,1440.0,Y,am
5666,35514,WPVL,1590.0,Y,am
5667,50516,KLAA,830.0,Y,am
5668,50554,KTIL,1590.0,Y,am
5669,35869,KVOR,740.0,Y,am
5670,35899,KERN,1180.0,Y,am
5671,35974,KYAL,1550.0,Y,am
5672,36016,KYOO,1200.0,Y,am
5673,51523,KXRA,1490.0,Y,am
5674,36026,KXTK,1280.0,Y,am
5675,36423,WCLB,950.0,Y,am
5676,36476,WZXI,1280.0,Y,am
5677,36532,WPNW,1260.0,Y,am
5678,36545,WHLL,1450.0,Y,am
5679,36564,WGDL,1200.0,Y,am
5680,36612,WGTO,910.0,Y,am
5681,36637,WLRP,1460.0,Y,am
5682,52550,WPID,1280.0,Y,am
5683,52576,WLIQ,1530.0,Y,am
5684,52604,WJZN,1400.0,Y,am
5685,52607,WTVL,1490.0,Y,am
5686,36981,WABN,1230.0,Y,am
5687,37002,KNSI,1450.0,Y,am
5688,37023,WZNG,1400.0,Y,am
5689,37024,WSEK,910.0,Y,am
5690,37089,KPRV,1280.0,Y,am
5691,53106,WKNV,890.0,Y,am
5692,53144,WIJD,1270.0,Y,am
5693,37481,WLNL,1000.0,Y,am
5694,37547,WRQX,600.0,Y,am
5695,37549,WHTK,1280.0,Y,am
5696,37746,WGMN,1240.0,Y,am
5697,37804,WSDK,1550.0,Y,am
5698,37843,WPWA,1590.0,Y,am
5699,38286,WWIO,1190.0,Y,am
5700,38310,KNTR,980.0,Y,am
5701,38333,WNYG,1580.0,Y,am
5702,38377,WCNS,1480.0,Y,am
5703,38387,KKTY,1470.0,Y,am
5704,38458,KHIT,1450.0,Y,am
5705,38473,WLOD,1140.0,Y,am
5706,38492,KTTO,970.0,Y,am
5707,38632,KLVQ,1410.0,Y,am
5708,38899,WWOS,810.0,Y,am
5709,38906,KZNX,1530.0,Y,am
5710,39145,WCMA,1600.0,Y,am
5711,39240,WYDU,1160.0,Y,am
5712,53610,WENI,1450.0,Y,am
5713,39584,KYLS,1450.0,Y,am
5714,39590,WUMP,730.0,Y,am
5715,39607,KAAB,1130.0,Y,am
5716,53957,WTTI,1530.0,Y,am
5717,53962,WBBL,1490.0,Y,am
5719,53974,WFNZ,610.0,Y,am
5720,40486,KCHL,1480.0,Y,am
5721,40490,KRMY,1050.0,Y,am
5722,40502,WKVG,1000.0,Y,am
5723,40504,WJSM,1110.0,Y,am
5724,54461,KPRZ,1210.0,Y,am
5725,54465,WAVA,780.0,Y,am
5726,41081,WLBY,1290.0,Y,am
5727,41111,WPLY,610.0,Y,am
5728,41175,KDKT,1410.0,Y,am
5729,41054,KFXZ,1520.0,Y,am
5730,41062,WNSR,560.0,Y,am
5731,41067,WZTA,1370.0,Y,am
5732,41211,KTSN,1490.0,Y,am
5733,54624,WBHA,1190.0,Y,am
5734,54661,KOKE,1600.0,Y,am
5735,41383,WHBO,1040.0,Y,am
5736,41384,WBGZ,1570.0,Y,am
5737,41389,WJMO,1300.0,Y,am
5738,41499,WJXY,1200.0,Y,am
5739,54779,WIZZ,1520.0,Y,am
5740,41594,KSCO,1080.0,Y,am
5741,41600,KJCR,1240.0,Y,am
5742,41667,WVHF,1140.0,Y,am
5743,41679,WJRW,1340.0,Y,am
5744,41820,KLFD,1410.0,Y,am
5745,41826,WQXO,1400.0,Y,am
5746,41866,WQMV,1060.0,Y,am
5747,41870,WHVW,950.0,Y,am
