"","Hour","Date","West Enfield","Jonesboro","Total Billable","Period.x","Above Market Costs","X__1","***Check Cap in CMP file***","Ashland","Fort Fairfield","Running MWh Total","Billable","LMP","Period.y","Above Market Price","Reimbursable Above Market Costs","Running Payment Total"
"6752",10,2018-04-05,"0","0","0","4/2018",0,"","","28.784","25.376","33387.132","40","10","4/2018","36.5","1460","3457683.73011"
"6753",10,2018-04-06,"0","0","0","4/2018",0,"","","26.544","28.703","34347.132","40","79.26","4/2018","-32.76","-1310.4","3477593.73011"
"6754",10,2018-04-07,"0","0","0","4/2018",0,"","","28.112","27.657","35307.132","40","25.75","4/2018","20.75","830","3489050.13011"
"6755",10,2018-04-08,"0","0","0","4/2018",0,"","","27.888","26.762","36267.132","40","81.14","4/2018","-34.64","-1385.6","3490463.33011"
"6756",10,2018-04-09,"0","0","0","4/2018",0,"","","36.848","30.316","37227.132","40","71.62","4/2018","-25.12","-1004.8","3477918.53011"
"6757",10,2018-04-10,"0","0","0","4/2018",0,"","","36.512","28.4","38187.132","40","81.38","4/2018","-34.88","-1395.2","3462410.13010999"
"6758",10,2018-04-11,"0","0","0","4/2018",0,"","","35.728","28.993","39147.132","40","61.78","4/2018","-15.28","-611.2","3440877.73010999"
"6759",10,2018-04-12,"0","0","0","4/2018",0,"","","35.504","28.64","40107.132","40","53.7","4/2018","-7.2","-288","3431317.73010999"
"6760",10,2018-04-13,"0","0","0","4/2018",0,"","","35.952","27.04","41067.132","40","29.28","4/2018","17.22","688.8","3446956.13010999"
"6761",10,2018-04-14,"0","0","0","4/2018",0,"","","37.744","14.729","42027.132","40","10.75","4/2018","35.75","1430","3469557.33010999"
"6762",10,2018-04-15,"0","0","0","4/2018",0,"","","27.888","26.372","42987.132","40","46.83","4/2018","-0.329999999999998","-13.1999999999999","3501138.13010999"
"6763",10,2018-04-16,"0","0","0","4/2018",0,"","","27.552","27.418","43947.132","40","76.72","4/2018","-30.22","-1208.8","3514819.33010999"
"6764",10,2018-04-17,"0","0","0","4/2018",0,"","","26.544","27.972","44907.132","40","60","4/2018","-13.5","-540","3548417.33010999"
"6765",10,2018-04-18,"0","0","0","4/2018",0,"","","34.048","27.367","45867.132","40","69.78","4/2018","-23.28","-931.2","3534920.13010999"
"6766",10,2018-04-19,"0","0","0","4/2018",0,"","","34.608","27.229","46827.132","40","77.89","4/2018","-31.39","-1255.6","3523544.13010999"
"6767",10,2018-04-20,"0","0","0","4/2018",0,"","","34.944","24.885","47787.132","40","29.03","4/2018","17.47","698.8","3515426.53010999"
"6768",10,2018-04-21,"0","0","0","4/2018",0,"","","34.048","26.699","48744.117","40","34.91","4/2018","11.59","463.6","3533391.46275999"
"6769",10,2018-04-22,"0","0","0","4/2018",0,"","","34.72","26.762","49704.117","40","25.89","4/2018","20.61","824.4","3556383.06275999"
"6770",10,2018-04-23,"0","0","0","4/2018",0,"","","34.384","27.14","50664.117","40","28.07","4/2018","18.43","737.2","3576746.26275999"
"6771",10,2018-04-24,"0","0","0","4/2018",0,"","","34.384","26.977","51624.117","40","24.37","4/2018","22.13","885.2","3596863.06275999"
"6772",10,2018-04-25,"0","0","0","4/2018",0,"","","34.608","27.468","52584.117","40","25","4/2018","21.5","860","3621217.06275999"
"6773",10,2018-04-26,"0","0","0","4/2018",0,"","","35.056","26.246","53544.117","40","25","4/2018","21.5","860","3646436.26275999"
"6774",10,2018-04-27,"0","0","0","4/2018",0,"","","32.144","27.619","54504.117","40","22","4/2018","24.5","980","3672741.46276"
"6775",10,2018-04-28,"0","0","0","4/2018",0,"","","34.72","26.321","55464.117","40","20","4/2018","26.5","1060","3698369.46276"
"6776",10,2018-04-29,"0","0","0","4/2018",0,"","","34.72","27.279","56424.117","40","23.92","4/2018","22.58","903.2","3724652.66276"
"6777",10,2018-04-30,"0","0","0","4/2018",0,"","","31.808","25.263","57384.117","40","26.76","4/2018","19.74","789.6","3748609.06276"
"6778",10,2018-05-01,"0","0","0","5/2018",0,"","","0","28.048","58114.25","28.048","27.28","5/2018","19.22","539.08256","3763739.25879"
"6779",10,2018-05-02,"0","0","0","5/2018",0,"","","0","24.746","58750.386","24.746","21.97","5/2018","24.53","607.01938","3778667.8019"
"6780",10,2018-05-03,"0","0","0","5/2018",0,"","","0","25.603","59369.034","25.603","29.53","5/2018","16.97","434.48291","3792960.33378"
"6781",10,2018-05-04,"0","0","0","5/2018",0,"","","0","21.017","59948.895","21.017","30.05","5/2018","16.45","345.72965","3802528.67614"
"6782",10,2018-05-05,"0","0","0","5/2018",0,"","","0","25.717","60596.397","25.717","10.76","5/2018","35.74","919.12558","3820477.52017"
"6783",10,2018-05-06,"0","0","0","5/2018",0,"","","0","27.04","61250.449","27.04","20.53","5/2018","25.97","702.2288","3841380.71396"
"6784",10,2018-05-07,"0","0","0","5/2018",0,"","","0","22.642","61832.696","22.642","18.8","5/2018","27.7","627.1834","3857416.93083"
"6785",10,2018-05-08,"0","0","0","5/2018",0,"","","0","26.636","62432.055","26.636","16.88","5/2018","29.62","788.95832","3874018.04384"
"6786",10,2018-05-09,"0","0","0","5/2018",0,"","","0","25.603","63070.685","25.603","22.88","5/2018","23.62","604.74286","3892037.53309"
"6787",10,2018-05-10,"0","0","0","5/2018",0,"","","0","24.57","63690.354","24.57","15.25","5/2018","31.25","767.8125","3908760.8919"
"6788",10,2018-05-11,"0","0","0","5/2018",0,"","","0","25.679","64302.728","25.679","9","5/2018","37.5","962.9625","3931446.47766"
"6789",10,2018-05-12,"0","0","0","5/2018",0,"","","0","25.717","64906.433","25.717","26.4","5/2018","20.1","516.9117","3951854.97635"
"6790",10,2018-05-13,"0","0","0","5/2018",0,"","","0","26.687","65527.273","26.687","19.38","5/2018","27.12","723.75144","3968095.85454"
"6791",10,2018-05-14,"0","0","0","5/2018",0,"","","0","25.515","66147.381","25.515","0.22","5/2018","46.28","1180.8342","3990919.56768"
"6792",10,2018-05-15,"0","0","0","5/2018",0,"","","0","26.599","66758.532","26.599","11.26","5/2018","35.24","937.34876","4018160.66712"
"6793",10,2018-05-16,"0","0","0","5/2018",0,"","","26.992","14.717","67582.974","40","20.49","5/2018","26.01","1040.4","4054089.1885"
"6794",10,2018-05-17,"0","0","0","5/2018",0,"","","27.552","0","68391.807","27.552","10.21","5/2018","36.29","999.86208","4087421.92886"
"6795",10,2018-05-18,"0","0","0","5/2018",0,"","","25.984","0","69009.9349999999","25.984","25.92","5/2018","20.58","534.75072","4110346.91318"
"6796",10,2018-05-19,"0","0","0","5/2018",0,"","","25.312","0","69615.5189999999","25.312","11.64","5/2018","34.86","882.37632","4126805.87542"
"6797",10,2018-05-20,"0","0","0","5/2018",0,"","","25.76","0","70224.1269999999","25.76","7.06","5/2018","39.44","1015.9744","4154560.08022"
"6798",10,2018-05-21,"0","0","0","5/2018",0,"","","25.424","0","70827.2469999999","25.424","11.25","5/2018","35.25","896.196","4178343.80886"
"6799",10,2018-05-22,"0","0","0","5/2018",0,"","","25.2","0","71432.4949999999","25.2","18.83","5/2018","27.67","697.284","4198617.33094"
"6800",10,2018-05-23,"0","0","0","5/2018",0,"","","26.208","0","72044.9109999999","26.208","20.58","5/2018","25.92","679.31136","4219822.1431"
"6801",10,2018-05-24,"0","0","0","5/2018",0,"","","37.744","0","72782.5429999999","37.744","21.12","5/2018","25.38","957.94272","4240377.8391"
"6802",10,2018-05-25,"0","0","0","5/2018",0,"","","32.928","0","73658.0469999999","32.928","23.38","5/2018","23.12","761.29536","4262123.61686"
"6803",10,2018-05-26,"0","0","0","5/2018",0,"","","34.944","0","74332.5109999999","34.944","23.1","5/2018","23.4","817.6896","4276753.79158"
"6804",10,2018-05-27,"0","0","0","5/2018",0,"","","26.656","0","74875.3749999999","26.656","25.01","5/2018","21.49","572.83744","4286010.60502"
"6805",10,2018-05-28,"0","0","0","5/2018",0,"","","38.304","0","75771.7589999999","38.304","22.77","5/2018","23.73","908.95392","4309946.98326"
"6806",10,2018-05-29,"0","0","0","5/2018",0,"","","36.176","18.484","76709.7759999999","40","25.65","5/2018","20.85","834","4330482.83363"
"6807",10,2018-05-30,"0","0","0","5/2018",0,"","","38.304","22.151","77669.7759999999","40","24.78","5/2018","21.72","868.8","4348429.63363"
"6808",10,2018-05-31,"0","0","0","5/2018",0,"","","36.848","25.301","78629.7759999999","40","24.97","5/2018","21.53","861.2","4370109.63363"
"6809",10,2018-06-01,"0","0","0","6/2018",0,"","","38.461","22.441","79589.7759999999","40","27.79","6/2018","18.71","748.4","4389760.83363"
"6810",10,2018-06-02,"0","0","0","6/2018",0,"","","38.758","20.11","80549.7759999999","40","27.37","6/2018","19.13","765.2","4407560.43363001"
"6811",10,2018-06-03,"0","0","0","6/2018",0,"","","38.64","19.807","81509.7759999999","40","18.18","6/2018","28.32","1132.8","4427021.63363"
"6812",10,2018-06-04,"0","0","0","6/2018",0,"","","39.13","21.722","82469.7759999999","40","27.73","6/2018","18.77","750.8","4450270.03363"
"6813",10,2018-06-05,"0","0","0","6/2018",0,"","","38.203","14.389","83429.7759999999","40","24.58","6/2018","21.92","876.8","4470387.23363"
"6814",10,2018-06-06,"0","0","0","6/2018",0,"","","37.246","13.154","84389.7759999999","40","26.01","6/2018","20.49","819.6","4491001.63363"
"6815",10,2018-06-07,"0","0","0","6/2018",0,"","","38.349","0","85341.674","38.349","25.79","6/2018","20.71","794.20779","4512574.00932"
"6816",10,2018-06-08,"0","0","0","6/2018",0,"","","39.598","20.828","86277.961","40","21.72","6/2018","24.78","991.2","4533418.93289"
"6817",10,2018-06-09,"0","0","0","6/2018",0,"","","38.147","25.263","87237.961","40","25.46","6/2018","21.04","841.6","4555322.53289"
"6818",10,2018-06-10,"0","0","0","6/2018",0,"","","38.615","25.213","88197.961","40","22.93","6/2018","23.57","942.8","4576743.73289"
"6819",10,2018-06-11,"0","0","0","6/2018",0,"","","38.73","26.032","89157.961","40","24.23","6/2018","22.27","890.8","4599203.73289"
"6820",10,2018-06-12,"0","0","0","6/2018",0,"","","37.108","27.355","90117.961","40","19.46","6/2018","27.04","1081.6","4621980.93289"
"6821",10,2018-06-13,"0","0","0","6/2018",0,"","","39.124","26.951","91077.961","40","25.59","6/2018","20.91","836.4","4646902.53289"
"6822",10,2018-06-14,"0","0","0","6/2018",0,"","","38.707","27.04","92037.961","40","20.32","6/2018","26.18","1047.2","4667305.73289"
"6823",10,2018-06-15,"0","0","0","6/2018",0,"","","37.828","20.626","92997.961","40","23.71","6/2018","22.79","911.6","4689677.73289"
"6824",10,2018-06-16,"0","0","0","6/2018",0,"","","39.533","19.417","93957.961","40","19.52","6/2018","26.98","1079.2","4712631.33289"
"6825",10,2018-06-17,"0","0","0","6/2018",0,"","","39.057","19.719","94917.961","40","24.8","6/2018","21.7","868","4731802.53289"
"6826",10,2018-06-18,"0","0","0","6/2018",0,"","","39.066","18.371","95877.961","40","30.39","6/2018","16.11","644.4","4751500.93289"
"6827",10,2018-06-19,"0","0","0","6/2018",0,"","","38.416","20.601","96837.961","40","24.31","6/2018","22.19","887.6","4758317.33289"
"6828",10,2018-06-20,"0","0","0","6/2018",0,"","","38.78","17.476","97797.961","40","20.15","6/2018","26.35","1054","4779582.13289"
"6829",10,2018-06-21,"0","0","0","6/2018",0,"","","0","22.68","98388.912","22.68","26.1","6/2018","20.4","462.672","4793112.66861"
"6830",10,2018-06-22,"0","0","0","6/2018",0,"","","38.903","25.137","99053.711","40","27.74","6/2018","18.76","750.4","4806017.81888"
"6831",10,2018-06-23,"0","0","0","6/2018",0,"","","38.917","26.069","100013.711","40","24.08","6/2018","22.42","896.8","4827507.81888"
"6832",10,2018-06-24,"0","0","0","6/2018",0,"","","38.928","25.502","100973.711","40","20.05","6/2018","26.45","1058","4850991.41888"
"6833",10,2018-06-25,"0","0","0","6/2018",0,"","","38.676","24.242","101933.711","40","25.31","6/2018","21.19","847.6","4871144.21888"
"6834",10,2018-06-26,"0","0","0","6/2018",0,"","","39.469","21.785","102893.711","40","23.62","6/2018","22.88","915.2","4890949.01888"
"6835",10,2018-06-27,"0","0","0","6/2018",0,"","","38.702","26.095","103853.711","40","25.85","6/2018","20.65","826","4911837.01888"
"6836",10,2018-06-28,"0","0","0","6/2018",0,"","","39.348","26.888","104813.711","40","22.39","6/2018","24.11","964.4","4934312.61888"
"6837",10,2018-06-29,"0","0","0","6/2018",0,"","","39.315","24.293","105773.711","40","25.5","6/2018","21","840","4955668.21888"
"6838",10,2018-06-30,"0","0","0","6/2018",0,"","","38.559","27.128","106681.86","40","29.99","6/2018","16.51","660.4","4969142.75643"
"6839",10,2018-07-01,"0","0","0","7/2018",0,"","","39.536","28.375","107641.86","40","28.35","7/2018","18.15","726","4982992.75643"
"6840",10,2018-07-02,"0","0","0","7/2018",0,"","","38.752","28.854","108601.86","40","40.87","7/2018","5.63","225.2","4989820.35643"
"6841",10,2018-07-03,"0","0","0","7/2018",0,"","","38.976","24.935","109561.86","40","39.57","7/2018","6.93","277.2","4987596.35643"
"6842",10,2018-07-04,"0","0","0","7/2018",0,"","","38.08","27.103","110521.86","40","27.03","7/2018","19.47","778.8","4988473.15643"
"6843",10,2018-07-05,"0","0","0","7/2018",0,"","","39.088","27.203","111481.86","40","36.46","7/2018","10.04","401.6","5001912.75643"
"6844",10,2018-07-06,"0","0","0","7/2018",0,"","","37.968","27.581","112441.86","40","36.34","7/2018","10.16","406.4","5009646.75643"
"6845",10,2018-07-07,"0","0","0","7/2018",0,"","","39.312","28.942","113401.86","40","23.74","7/2018","22.76","910.4","5029691.95643"
"6846",10,2018-07-08,"0","0","0","7/2018",0,"","","38.752","29.043","114361.86","40","20.57","7/2018","25.93","1037.2","5053157.95643"
"6847",10,2018-07-09,"0","0","0","7/2018",0,"","","38.976","27.707","115321.86","40","23.63","7/2018","22.87","914.8","5074887.15643"
"6848",10,2018-07-10,"0","0","0","7/2018",0,"","","38.752","27.153","116281.86","40","30.2","7/2018","16.3","652","5089957.95643"
"6849",10,2018-07-11,"0","0","0","7/2018",0,"","","39.088","27.544","117241.86","40","29.09","7/2018","17.41","696.4","5100813.55643"
"6850",10,2018-07-12,"0","0","0","7/2018",0,"","","39.424","27.14","118201.86","40","26.8","7/2018","19.7","788","5119462.35643"
"6851",10,2018-07-13,"0","0","0","7/2018",0,"","","38.864","27.241","119161.86","40","26.18","7/2018","20.32","812.8","5137176.35643"
"6852",10,2018-07-14,"0","0","0","7/2018",0,"","","38.528","26.649","120121.86","40","24.94","7/2018","21.56","862.4","5153844.75643"
"6853",10,2018-07-15,"0","0","0","7/2018",0,"","","38.192","28.35","121081.86","40","25.34","7/2018","21.16","846.4","5173251.95643"
"6854",10,2018-07-16,"0","0","0","7/2018",0,"","","39.088","25.906","122041.86","40","36.59","7/2018","9.91","396.4","5185835.15643"
"6855",10,2018-07-17,"0","0","0","7/2018",0,"","","38.416","27.455","123001.86","40","36.76","7/2018","9.74","389.6","5189555.55643"
"6856",10,2018-07-18,"0","0","0","7/2018",0,"","","39.2","27.821","123961.86","40","28.61","7/2018","17.89","715.6","5201701.55642999"
"6857",10,2018-07-19,"0","0","0","7/2018",0,"","","38.976","27.052","124921.86","40","22.58","7/2018","23.92","956.8","5217632.75642999"
"6858",10,2018-07-20,"0","0","0","7/2018",0,"","","39.088","27.191","125881.86","40","27.38","7/2018","19.12","764.8","5237683.15642999"
"6859",10,2018-07-21,"0","0","0","7/2018",0,"","","36.4","26.788","126841.86","40","24.02","7/2018","22.48","899.2","5254505.15642999"
"6860",10,2018-07-22,"0","0","0","7/2018",0,"","","38.864","24.444","127801.86","40","20.77","7/2018","25.73","1029.2","5277178.35643"
"6861",10,2018-07-23,"0","0","0","7/2018",0,"","","37.968","27.355","128761.86","40","30.49","7/2018","16.01","640.4","5295323.95643"
"6862",10,2018-07-24,"0","0","0","7/2018",0,"","","37.968","27.166","129721.86","40","32.45","7/2018","14.05","562","5308718.75643"
"6863",10,2018-07-25,"0","0","0","7/2018",0,"","","39.088","26.359","130681.86","40","28.62","7/2018","17.88","715.2","5324124.35643"
"6864",10,2018-07-26,"0","0","0","7/2018",0,"","","37.072","24.179","131641.86","40","31.58","7/2018","14.92","596.8","5341409.95643"
"6865",10,2018-07-27,"0","0","0","7/2018",0,"","","38.304","25.49","132601.86","40","32.3","7/2018","14.2","568","5355332.35643"
"6866",10,2018-07-28,"0","0","0","7/2018",0,"","","38.864","26.548","133552.996","40","28.26","7/2018","18.24","729.6","5366859.74443"
"6867",10,2018-07-29,"0","0","0","7/2018",0,"","","39.088","26.296","134512.996","40","20.77","7/2018","25.73","1029.2","5384761.74443"
"6868",10,2018-07-30,"0","0","0","7/2018",0,"","","39.088","27.166","135472.996","40","28.51","7/2018","17.99","719.6","5404419.74443"
"6869",10,2018-07-31,"0","0","0","7/2018",0,"","","39.2","26.019","136432.996","40","26.34","7/2018","20.16","806.4","5418980.94443"
"6870",10,2018-08-01,"0","0","0","8/2018",0,"","","36.977","25.906","137392.996","40","28.78","8/2018","17.72","708.8","5435733.74443"
"6871",10,2018-08-02,"0","0","0","8/2018",0,"","","39.169","23.738","138352.996","40","34.96","8/2018","11.54","461.6","5447895.34443"
"6872",10,2018-08-03,"0","0","0","8/2018",0,"","","39.32","23.751","139312.996","40","40.3","8/2018","6.2","248","5454034.94443"
"6873",10,2018-08-04,"0","0","0","8/2018",0,"","","39.203","22.201","140272.996","40","33.12","8/2018","13.38","535.2","5462533.34443"
"6874",10,2018-08-05,"0","0","0","8/2018",0,"","","39.326","0","141216.884","39.326","25.37","8/2018","21.13","830.95838","5478651.62199"
"6875",10,2018-08-06,"0","0","0","8/2018",0,"","","38.606","0","142156.072","38.606","37.19","8/2018","9.31","359.42186","5488634.20441"
"6876",10,2018-08-07,"0","0","0","8/2018",0,"","","25.334","0","143061.268","25.334","49.61","8/2018","-3.11","-78.78874","5483889.06874"
"6877",10,2018-08-08,"0","0","0","8/2018",0,"","","0","26.309","143724.207","26.309","46.51","8/2018","-0.00999999999999801","-0.263089999999948","5471048.65987001"
"6878",10,2018-08-09,"0","0","0","8/2018",0,"","","38.791","21.584","144490.009","40","42.07","8/2018","4.43","177.2","5473450.79870001"
"6879",10,2018-08-10,"0","0","0","8/2018",0,"","","39.5","22.478","145450.009","40","30.4","8/2018","16.1","644","5479138.79870001"
"6880",10,2018-08-11,"0","0","0","8/2018",0,"","","39.077","25.187","146410.009","40","28.47","8/2018","18.03","721.2","5492341.99870001"
"6881",10,2018-08-12,"0","0","0","8/2018",0,"","","38.374","21.722","147370.009","40","25.16","8/2018","21.34","853.6","5509135.59870001"
